segno	rtt	rto
305	77.5159	165.166
306	80.9051	165.166
307	80.9957	148.187
308	82.0985	148.187
309	81.8653	148.187
310	80.5971	148.187
311	82.8779	148.187
312	81.5192	148.187
313	83.9185	148.187
314	82.8166	148.187
315	83.9059	148.187
316	84.0449	148.187
317	85.1243	148.187
318	84.0874	148.187
319	82.988	148.187
320	82.8224	148.187
321	84.7654	148.187
322	84.0892	148.187
323	85.1061	148.187
324	87.9678	148.187
325	88.3914	148.187
326	85.7203	132.289
327	88.2318	132.289
328	88.008	132.289
329	91.1854	132.289
330	90.0498	132.289
331	89.1968	132.289
332	91.6695	132.289
333	99.7733	132.289
334	97.4579	132.289
335	95.2295	132.289
336	92.7909	132.289
337	92.51	132.289
338	92.1952	132.289
339	94.5525	132.289
340	91.9816	132.289
341	92.6794	132.289
342	88.9161	132.289
343	87.9988	132.289
344	89.5233	127.367
345	91.1445	127.367
346	91.2224	127.367
347	90.5019	127.367
348	86.3205	127.367
349	88.8894	127.367
350	88.4203	127.367
351	89.865	127.367
352	90.5573	127.367
353	84.6558	127.367
354	86.5695	127.367
355	88.2931	127.367
356	90.4288	127.367
357	92.3855	127.367
358	96.5606	127.367
359	92.2014	127.367
360	92.4267	127.367
361	92.7127	127.367
362	92.9567	127.367
363	96.7026	127.367
364	99.3302	124.192
365	97.433	124.192
366	95.4399	124.192
367	95.4942	124.192
368	96.9847	124.192
369	94.5566	124.192
370	97.435	124.192
371	94.4427	124.192
372	95.9258	124.192
373	99.077	124.192
374	96.9323	124.192
375	103.793	124.192
376	101.634	124.192
377	99.3459	124.192
378	97.7177	124.192
379	96.9754	124.192
380	98.9841	124.192
381	99.3356	124.192
382	97.2711	124.192
383	97.677	124.192
384	93.8931	129.102
385	92.4961	129.102
386	93.4539	129.102
387	97.985	129.102
388	98.1576	129.102
389	98.3058	129.102
390	100.948	129.102
391	98.1988	129.102
392	100.736	129.102
393	100.559	129.102
394	98.6649	129.102
395	104.755	129.102
396	103.852	129.102
397	98.3764	129.102
398	98.4379	129.102
399	100.728	129.102
400	104.118	129.102
401	102.697	129.102
402	102.186	129.102
403	101.688	129.102
404	103.459	129.102
405	104.009	129.102
406	104.488	128.151
407	104.654	128.151
408	106.367	128.151
409	103.561	128.151
410	105.397	128.151
411	104.672	128.151
412	108.231	128.151
413	105.752	128.151
414	106.284	128.151
415	104.988	128.151
416	104.889	128.151
417	102.057	128.151
418	105.153	128.151
419	107.448	128.151
420	104.944	128.151
421	106.927	128.151
422	114.582	128.151
423	110.028	128.151
424	109.292	128.151
425	106.163	128.151
426	106.94	128.151
427	107.194	128.151
428	108.29	128.151
429	105.444	138.376
430	105.429	138.376
431	103.59	138.376
432	107.212	138.376
433	108.8	138.376
434	109.092	138.376
435	105.195	138.376
436	108.003	138.376
437	107.092	138.376
438	108.392	138.376
439	110.039	138.376
440	108.908	138.376
441	108.094	138.376
442	109.764	138.376
443	111.192	138.376
444	111.511	138.376
445	112.212	138.376
446	108.544	138.376
447	110.274	138.376
448	110.035	138.376
449	111.772	138.376
450	112.278	138.376
451	112.23	138.376
452	109.393	138.376
453	112.269	145.102
454	110.297	145.102
455	111.198	145.102
456	114.22	145.102
457	114.429	145.102
458	113.923	145.102
459	114.231	145.102
460	114.486	145.102
461	114.932	145.102
462	116.478	145.102
463	113.706	145.102
464	114.408	145.102
465	113.655	145.102
466	115.363	145.102
467	116.44	145.102
468	116.268	145.102
469	116.143	145.102
470	116.059	145.102
471	115.299	145.102
472	115.693	145.102
473	115.837	145.102
474	117.112	145.102
475	116.451	145.102
476	115.192	145.102
477	116.335	145.102
478	115.925	155.956
479	116.751	155.956
480	116.893	155.956
481	119.426	155.956
482	119.365	155.956
483	118.747	155.956
484	119.416	155.956
485	118.163	155.956
486	118.315	155.956
487	117.212	155.956
488	118.711	155.956
489	118.036	155.956
490	118.947	155.956
491	119.664	155.956
492	119.445	155.956
493	120.981	155.956
494	120.653	155.956
495	121.609	155.956
496	121.928	155.956
497	122.191	155.956
498	121.074	155.956
499	121.096	155.956
500	118.992	155.956
501	121.991	155.956
502	121.508	155.956
503	121.561	155.956
504	120.688	165.825
505	121.244	165.825
506	121.353	165.825
507	122.5	165.825
508	123.566	165.825
509	126.84	165.825
510	124.822	165.825
511	126.224	165.825
512	123.421	165.825
513	123.76	165.825
514	132.48	165.825
515	130.41	165.825
516	128.458	165.825
517	126.013	165.825
518	125.517	165.825
519	125.008	165.825
520	125.959	165.825
521	126.806	165.825
522	128.119	165.825
523	126.497	165.825
524	126.293	165.825
525	130.701	165.825
526	128.67	165.825
527	126.97	165.825
528	124.079	165.825
529	126.586	165.825
530	128.581	165.825
531	126.967	176.101
532	125.623	176.101
533	129.754	176.101
534	122.539	176.101
535	129.024	176.101
536	125.607	176.101
537	126.186	176.101
538	125.689	176.101
539	126.762	176.101
540	128.442	176.101
541	120.492	176.101
542	121.221	176.101
543	122.958	176.101
544	123.576	176.101
545	127.051	176.101
546	127.531	176.101
547	127.925	176.101
548	130.999	176.101
549	128.724	176.101
550	128.286	176.101
553	121.761	176.101
554	123.677	176.101
555	125.532	176.101
556	126.866	176.101
557	124.577	176.101
558	125.149	189.993
559	125.403	189.993
560	124.31	189.993
561	124.194	189.993
562	124.985	189.993
563	123.32	189.993
564	125.559	189.993
565	127.13	189.993
566	125.107	189.993
567	125.852	189.993
568	126.708	189.993
569	125.367	189.993
570	126.499	189.993
571	126.772	189.993
572	125.998	189.993
573	124.631	189.993
574	126.16	189.993
575	125.946	189.993
576	124.794	189.993
577	127.939	189.993
579	125.3	189.993
580	125.625	189.517
581	126.106	189.517
582	125.837	189.517
583	126.307	189.517
584	125.653	189.517
585	126.275	189.517
586	125.649	189.517
587	99.0987	190.317
588	101.641	190.317
589	100.67	190.317
590	99.9331	190.317
591	100.14	190.317
592	100.461	190.317
593	101.696	190.317
594	101.309	190.317
595	101.814	190.317
596	101.903	190.317
597	103.58	190.317
598	101.999	190.317
599	80.9859	190.317
600	75.4349	190.317
601	75.4987	190.317
602	74.8292	190.317
603	73.0137	190.317
604	76.0409	190.317
605	74.0398	176.357
606	76.0763	176.357
607	75.0812	176.357
608	75.5186	176.357
609	77.1682	176.357
610	77.2802	176.357
611	78.3163	176.357
612	77.3138	176.357
613	76.0976	176.357
614	74.9286	176.357
615	78.8948	176.357
616	80.1768	176.357
617	78.1086	176.357
618	79.4228	176.357
619	79.992	176.357
620	79.0941	176.357
621	77.3894	176.357
622	79.5344	176.357
623	78.2211	176.357
624	77.5588	176.357
625	78.878	176.357
626	78.2411	176.357
627	79.0804	176.357
628	81.8815	176.357
629	84.9728	176.357
630	86.6244	176.357
631	85.8785	176.357
632	98.4083	176.357
633	92.6349	183.216
634	90.7093	183.216
635	85.4027	183.216
636	84.2513	183.216
637	99.2355	183.216
638	100.49	183.216
639	100.552	183.216
640	98.1251	183.216
641	99.2308	183.216
642	93.3187	183.216
643	102.067	183.216
644	103.365	183.216
645	102.608	183.216
646	99.8143	183.216
647	100.759	183.216
648	102.623	183.216
649	102.3	183.216
650	104.385	183.216
651	86.5292	183.216
652	84.5566	183.216
653	84.6147	183.216
654	78.0631	178.763
655	80.9609	178.763
656	72.0127	178.763
657	72.4672	178.763
658	91.3422	178.763
659	92.6134	178.763
660	92.0148	178.763
661	92.9474	178.763
662	83.5067	178.763
663	83.8245	178.763
664	86.7074	178.763
665	87.8947	178.763
666	88.9296	178.763
667	92.6355	178.763
668	82.3109	178.763
669	85.2757	178.763
670	90.2278	178.763
671	91.8162	178.763
672	94.2998	178.763
673	96.4193	178.763
674	92.6982	178.763
675	89.4202	178.763
676	93.0948	178.763
677	92.6452	178.763
678	92.3182	167.726
679	94.308	167.726
680	92.2686	167.726
681	93.2362	167.726
682	93.0429	167.726
683	93.3351	167.726
684	92.4014	167.726
685	93.2372	167.726
686	93.126	167.726
687	91.7827	167.726
688	95.768	167.726
689	96.5723	167.726
690	94.7676	167.726
691	95.8301	167.726
692	96.0742	167.726
693	95.5364	167.726
694	95.7837	167.726
695	98.6556	167.726
696	102.702	167.726
697	97.9581	167.726
698	100.648	167.726
699	97.8301	167.726
700	96.7629	167.726
701	98.1659	167.726
702	98.3831	167.726
703	98.7828	156.608
704	99.4475	156.608
705	100.576	156.608
706	98.5978	156.608
707	98.475	156.608
708	99.406	156.608
709	98.7908	156.608
710	98.9832	156.608
711	105.077	156.608
712	106.311	156.608
713	99.3526	156.608
714	99.2572	156.608
715	104.096	156.608
716	101.813	156.608
717	104.348	156.608
718	99.9648	156.608
719	103.562	156.608
720	100.659	156.608
721	98.3894	156.608
722	97.6172	156.608
723	102.956	156.608
724	102.778	156.608
725	105.38	156.608
726	100.463	142.782
727	100.354	142.782
728	102.513	142.782
729	103.655	142.782
730	101.235	142.782
731	99.7296	142.782
732	103.043	142.782
733	104.991	142.782
734	101.258	142.782
735	101.232	142.782
736	104.244	142.782
737	107.787	142.782
738	100.941	142.782
739	102.967	142.782
740	102.441	142.782
741	107.505	142.782
742	104.496	142.782
743	109.303	142.782
744	108.297	142.782
745	107.6	142.782
746	106.962	142.782
747	109.409	142.782
748	105.873	139.028
749	108.169	139.028
750	106.384	139.028
751	108.024	139.028
752	105.954	139.028
753	107.531	139.028
754	108.093	139.028
755	107.27	139.028
756	110.206	139.028
757	110.203	139.028
758	109.955	139.028
759	110.004	139.028
760	111.973	139.028
761	108.774	139.028
762	110.544	139.028
763	110.74	139.028
764	109.325	139.028
765	111.474	139.028
766	114.195	139.028
767	108.675	139.028
768	112.694	139.028
769	113.8	139.028
770	111.355	139.028
771	110.113	140.046
772	112.553	140.046
773	111.69	140.046
774	112.215	140.046
775	111.241	140.046
776	113.463	140.046
777	111.755	140.046
778	111.007	140.046
779	110.893	140.046
780	109.793	140.046
781	111.799	140.046
782	113.024	140.046
783	114.04	140.046
784	116.297	140.046
785	112.401	140.046
786	114.196	140.046
787	114.79	140.046
788	113.779	140.046
789	114.292	140.046
790	117.118	140.046
791	113.502	140.046
792	117.409	140.046
793	116.52	140.046
794	115.782	144.697
795	116.499	144.697
796	115.341	144.697
797	117.172	144.697
798	116.066	144.697
799	116.457	144.697
800	117.065	144.697
801	115.426	144.697
802	117.308	144.697
803	117.323	144.697
804	116.229	144.697
805	116.41	144.697
806	115.461	144.697
807	117.886	144.697
808	119.399	144.697
809	120.383	144.697
810	120.332	144.697
811	118.527	144.697
812	119.832	144.697
813	117.66	144.697
814	119.475	144.697
815	118.571	144.697
816	121.612	144.697
817	121.653	144.697
818	120.707	144.697
819	119.305	149.843
820	119.786	149.843
821	122.014	149.843
822	121.228	149.843
823	121.074	149.843
824	120.757	149.843
825	121.556	149.843
826	120.909	149.843
827	120.184	149.843
828	121.12	149.843
829	120.583	149.843
830	121.994	149.843
831	120.969	149.843
832	121.418	149.843
833	120.828	149.843
834	120.446	149.843
835	122.876	149.843
836	122.086	149.843
837	122.504	149.843
838	123.169	149.843
839	122.818	149.843
840	124.757	149.843
841	122.393	149.843
842	124.868	149.843
843	125.839	149.843
844	126.549	149.843
845	125.433	149.843
846	125.096	155.312
847	127.591	155.312
848	125.085	155.312
849	127.007	155.312
850	125.112	155.312
851	126.148	155.312
852	125.277	155.312
853	124.568	155.312
854	126.207	155.312
855	126.271	155.312
856	127.391	155.312
857	125.525	155.312
858	126.013	155.312
859	125.655	155.312
860	125.587	155.312
861	127.408	155.312
862	126.404	155.312
863	128.353	155.312
864	129.2	155.312
865	127.935	155.312
866	128.184	155.312
867	128.518	155.312
868	126.332	155.312
869	128.042	155.312
870	125.785	155.312
871	127.783	155.312
872	125.43	155.312
873	125.417	164.67
874	126.073	164.67
875	125.322	164.67
876	126.686	164.67
877	127.063	164.67
878	125.297	164.67
879	125.416	164.67
880	126.137	164.67
881	127.234	164.67
882	125.214	164.67
883	124.232	164.67
884	124.745	164.67
885	125.119	164.67
886	125.915	164.67
887	125.407	164.67
888	124.697	164.67
889	124.803	164.67
890	125.214	164.67
891	126.109	164.67
892	128.049	164.67
893	127.135	164.67
894	128.656	164.67
895	128.776	164.67
896	125.124	164.67
897	126.593	164.67
898	127.95	164.67
899	122.906	164.67
900	125.18	172.229
901	123.728	172.229
902	122.871	172.229
903	108.096	172.229
904	105.729	172.229
905	102.319	172.229
906	101.263	172.229
907	102.484	172.229
908	101.795	172.229
909	101.263	172.229
910	98.6034	172.229
911	100.978	172.229
912	99.8984	172.229
913	101.166	172.229
914	102.683	172.229
915	104.201	172.229
916	105.554	172.229
917	105.096	172.229
918	106.9	172.229
919	105.465	172.229
920	105.579	172.229
921	106.771	172.229
922	106.759	172.229
923	104.785	172.229
924	102.069	172.229
925	103.829	172.229
926	102.924	172.229
927	102.031	172.229
928	102.867	172.229
929	103.099	172.229
930	105.554	172.872
931	104.376	172.872
932	104.115	172.872
933	108.88	172.872
934	107.511	172.872
935	106.42	172.872
936	106.398	172.872
937	104.585	172.872
938	106.298	172.872
939	106.813	172.872
940	107.269	172.872
941	106.523	172.872
942	108.104	172.872
943	106.912	172.872
944	107.215	172.872
945	106.305	172.872
946	110.162	172.872
947	108.344	172.872
948	107.379	172.872
949	107.244	172.872
950	106.737	172.872
951	104.917	172.872
952	108.21	172.872
953	110.772	172.872
954	109.935	172.872
955	109.477	172.872
956	110.25	172.872
957	110.134	172.872
958	110.041	172.872
959	111.007	172.872
960	108.952	172.872
961	111.142	172.872
962	113.856	172.872
963	111.675	172.872
964	109.761	161.256
965	111.007	161.256
966	111.595	161.256
967	112.018	161.256
968	112.824	161.256
969	111.051	161.256
970	111.995	161.256
971	112.029	161.256
972	111.487	161.256
973	112.217	161.256
974	111.393	161.256
975	112.476	161.256
976	113.041	161.256
977	109.175	161.256
978	110.572	161.256
979	109.487	161.256
980	111.384	161.256
981	111.845	161.256
982	112.789	161.256
983	110.93	161.256
984	111.324	161.256
985	113.269	161.256
986	113.759	161.256
987	114.73	161.256
988	111.483	161.256
989	113.48	161.256
990	113.869	161.256
991	113.561	161.256
992	114.547	161.256
993	117.154	161.256
994	114.469	161.256
995	118.017	161.256
996	117.7	161.256
997	117.418	161.256
998	117.316	149.621
999	115.76	149.621
1000	116.269	149.621
1001	116.591	149.621
1002	115.56	149.621
1003	117.596	149.621
1004	116.738	149.621
1005	114.937	149.621
1006	115.598	149.621
1007	118.034	149.621
1008	114.875	149.621
1009	116.702	149.621
1010	116.908	149.621
1011	116.639	149.621
1012	115.97	149.621
1013	115.157	149.621
1014	117.287	149.621
1015	116.832	149.621
1016	115.404	149.621
1017	117.268	149.621
1018	117.409	149.621
1019	119.871	149.621
1020	117.854	149.621
1021	120.831	149.621
1022	120.241	149.621
1023	119.96	149.621
1024	118.081	149.621
1025	121.366	149.621
1026	120.333	149.621
1027	120.493	149.621
1028	121.128	149.621
1029	119.808	146.452
1030	120.502	146.452
1031	120.387	146.452
1032	122.445	146.452
1033	121.013	146.452
1034	122.621	146.452
1035	121.734	146.452
1036	119.968	146.452
1037	122.214	146.452
1038	123.66	146.452
1039	123.428	146.452
1040	121.757	146.452
1041	121.516	146.452
1042	119.945	146.452
1043	120.738	146.452
1044	120.554	146.452
1045	121.235	146.452
1046	121.541	146.452
1047	120.144	146.452
1048	122.263	146.452
1049	122.072	146.452
1050	120.136	146.452
1051	122.605	146.452
1052	124.43	146.452
1053	123.323	146.452
1054	123.369	146.452
1055	122.943	146.452
1056	124.067	146.452
1057	122.594	146.452
1058	123.395	146.452
1059	121.078	146.452
1060	126.857	146.452
1061	127.543	146.452
1062	126.679	147.33
1063	125.261	147.33
1064	127.008	147.33
1065	127.87	147.33
1066	125.249	147.33
1067	124.706	147.33
1068	125.792	147.33
1069	125.835	147.33
1070	127.458	147.33
1071	126.338	147.33
1072	123.366	147.33
1073	126.482	147.33
1074	126.42	147.33
1075	126.271	147.33
1076	127.385	147.33
1077	125.884	147.33
1078	126.111	147.33
1079	126.374	147.33
1080	125.59	147.33
1081	125.434	147.33
1082	124.918	147.33
1083	126.402	147.33
1084	125.688	147.33
1085	124.889	147.33
1086	126.086	147.33
1087	127.447	147.33
1089	127.944	147.33
1090	125.055	147.33
1091	124.388	147.33
1092	127.185	147.33
1093	125.37	147.33
1094	125.492	147.33
1095	125.156	153.532
1096	124.717	153.532
1097	125.052	153.532
1098	125.818	153.532
1099	125.032	153.532
1100	124.615	153.532
1101	126.421	153.532
1102	127.281	153.532
1103	126.34	153.532
1104	125.929	153.532
1105	125.331	153.532
1106	124.457	153.532
1107	126.31	153.532
1108	125.316	153.532
1109	125.415	153.532
1110	126.026	153.532
1111	124.507	153.532
1112	126.201	153.532
1113	125.867	153.532
1114	126.649	153.532
1115	125.877	153.532
1116	125.359	153.532
1117	125.485	153.532
1118	124.835	153.532
1119	125.599	153.532
1120	127.028	153.532
1121	124.883	153.532
1122	126.543	153.532
1123	128.85	153.532
1124	125.68	153.532
1125	128.253	153.532
1126	127.585	153.532
1127	127.195	153.532
1128	127.784	153.532
1129	125.544	153.532
1130	85.7134	154.856
1131	86.2251	154.856
1132	84.6893	154.856
1133	87.8068	154.856
1134	86.1251	154.856
1135	86.3771	154.856
1136	86.4974	154.856
1137	87.1938	154.856
1138	86.3162	154.856
1139	87.0692	154.856
1140	85.6073	154.856
1141	85.6728	154.856
1142	86.3688	154.856
1143	87.876	154.856
1144	86.9555	154.856
1145	85.1817	154.856
1146	83.9193	154.856
1147	85.2694	154.856
1148	72.8632	154.856
1149	74.8365	154.856
1150	75.7294	172.474
1151	74.8114	172.474
1152	75.9238	172.474
1153	73.8822	172.474
1154	74.8966	172.474
1155	75.924	172.474
1156	73.9055	172.474
1157	75.4297	172.474
1158	73.1852	172.474
1159	74.1323	172.474
1160	74.8142	172.474
1161	75.2257	172.474
1162	76.8547	172.474
1163	73.3258	172.474
1164	74.8972	172.474
1165	75.3739	172.474
1166	74.4945	172.474
1167	73.2375	172.474
1168	77.031	172.474
1169	77.9838	172.474
1170	78.9485	172.474
1171	78.3663	172.474
1172	79.179	172.474
1173	78.6044	172.474
1174	79.6152	172.474
1175	79.1098	172.474
1176	77.5082	172.474
1177	80.7082	172.474
1178	78.6818	172.474
1179	79.4057	172.474
1180	79.0885	172.474
1181	78.9435	172.474
1182	79.4077	172.474
1183	77.7788	172.474
1184	78.3827	172.474
1185	79.323	172.474
1186	78.7146	172.474
1187	79.6478	172.474
1188	79.396	192.24
1189	81.227	192.24
1190	80.2559	192.24
1191	81.6132	192.24
1192	85.4455	192.24
1193	83.231	192.24
1194	83.7062	192.24
1195	82.9223	192.24
1196	83.6439	192.24
1197	83.5297	192.24
1198	84.6834	192.24
1199	84.2718	192.24
1200	82.6985	192.24
1201	84.9692	192.24
1202	84.0557	192.24
1203	86.4562	192.24
1204	85.3765	192.24
1205	83.9887	192.24
1206	86.6037	192.24
1207	83.5884	192.24
1208	84.083	192.24
1209	86.1583	192.24
1210	81.8311	192.24
1211	83.9731	194.502
1212	83.9882	194.502
1213	86.2399	194.502
1214	85.3871	194.502
1215	86.7807	194.502
1216	88.9229	194.502
1217	88.3539	194.502
1218	88.7325	194.502
1219	90.4436	194.502
1220	89.4548	194.502
1221	88.1908	194.502
1222	87.1675	194.502
1223	89.2794	194.502
1224	87.1474	194.502
1225	88.0766	194.502
1226	87.1618	194.502
1227	86.4182	194.502
1228	88.055	194.502
1229	85.4558	194.502
1230	89.1202	194.502
1231	88.4641	194.502
1232	86.2219	194.502
1233	88.2078	194.502
1234	91.0654	194.502
1235	91.1762	194.502
1236	91.4069	194.502
1237	90.2945	194.502
1238	91.0322	194.502
1239	93.3604	194.502
1240	93.7566	194.502
1241	93.433	194.502
1242	93.6624	194.502
1243	91.1703	184.382
1244	93.3843	184.382
1245	92.2609	184.382
1246	93.4956	184.382
1247	93.2575	184.382
1248	93.2775	184.382
1249	93.5462	184.382
1250	92.728	184.382
1251	93.7548	184.382
1252	92.5975	184.382
1253	93.6392	184.382
1254	92.0128	184.382
1255	93.6359	184.382
1256	93.7893	184.382
1257	92.7547	184.382
1258	95.602	184.382
1259	95.7816	184.382
1260	95.9787	184.382
1261	96.6391	184.382
1262	95.7718	184.382
1263	96.3031	184.382
1264	97.6419	184.382
1265	98.0675	184.382
1266	97.9892	184.382
1267	97.6905	184.382
1268	97.4934	184.382
1269	97.1174	184.382
1270	99.7501	184.382
1271	99.0091	184.382
1272	97.1409	184.382
1273	100.063	184.382
1274	97.9068	172.091
1275	98.6453	172.091
1276	97.6673	172.091
1277	98.5209	172.091
1278	99.3616	172.091
1279	98.2412	172.091
1280	97.9771	172.091
1281	97.1414	172.091
1282	97.5121	172.091
1283	100.578	172.091
1284	99.5221	172.091
1285	99.6826	172.091
1286	100.014	172.091
1287	100.278	172.091
1288	99.3685	172.091
1289	100.204	172.091
1290	103.474	172.091
1291	101.774	172.091
1292	101.952	172.091
1293	102.305	172.091
1294	101.978	172.091
1295	102.905	172.091
1296	102.587	172.091
1297	101.367	172.091
1298	102.415	172.091
1299	101.448	172.091
1300	102.878	172.091
1301	103.569	172.091
1302	102.259	157.964
1303	103.272	157.964
1304	102.293	157.964
1305	101.974	157.964
1306	102.817	157.964
1307	102.778	157.964
1308	102.456	157.964
1309	104.05	157.964
1310	105.266	157.964
1311	101.86	157.964
1312	104.437	157.964
1313	106.313	157.964
1314	105.162	157.964
1315	104.756	157.964
1316	105.25	157.964
1317	106.506	157.964
1318	108.808	157.964
1319	107.781	157.964
1320	108.526	157.964
1321	108.02	157.964
1322	107.064	157.964
1323	108.007	157.964
1324	107.134	157.964
1325	108.284	157.964
1326	107.592	157.964
1327	107.137	157.964
1328	107.566	146.481
1329	107.661	146.481
1330	106.995	146.481
1331	107.02	146.481
1332	108.541	146.481
1333	106.267	146.481
1334	107.888	146.481
1335	108.644	146.481
1336	112.485	146.481
1337	110.218	146.481
1338	110.699	146.481
1339	109.13	146.481
1340	107.962	146.481
1341	110.229	146.481
1342	109.963	146.481
1343	108.278	146.481
1344	109.699	146.481
1345	111.252	146.481
1346	110.348	146.481
1347	113.021	146.481
1348	110.878	146.481
1349	111.881	146.481
1350	111.865	146.481
1351	109.84	146.481
1352	112.877	146.481
1353	111.239	146.481
