segno	rttvar	srtt	rto
1495	12.2693	107.776	156.854
1515	14.3932	110.372	167.945
1540	13.9662	111.957	167.822
1573	14.5017	109.944	167.951
1602	19.6979	105.533	184.325
1624	20.6688	102.585	185.261
1647	19.0864	100.793	177.139
1670	15.8181	100.041	163.314
1690	12.0031	100.111	148.124
1711	9.48317	100.352	138.284
1732	8.3234	100.957	134.251
1750	9.29068	102.481	139.644
1770	9.54983	103.772	141.971
1790	11.2008	105.791	150.595
1814	12.2081	107.695	156.527
1839	13.5034	109.869	163.882
1866	14.4821	112.046	169.975
1893	21.1712	106.891	191.576
1921	23.8496	102.906	198.304
1942	22.1254	100.787	189.288
1965	19.3207	99.4232	176.706
1987	15.6155	98.8607	161.323
2008	12.5896	99.2997	149.658
2029	11.0243	100.091	144.188
2050	10.3482	101.131	142.523
2072	10.8545	102.677	146.095
2096	12.3821	104.798	154.326
2122	13.7665	107.038	162.104
2149	14.9905	109.371	169.333
2177	15.5671	111.533	173.801
2207	13.1278	110.807	163.318
2238	9.94302	110.758	150.53
2268	8.8316	111.445	146.772
2300	8.3467	112.307	145.694
2332	8.86416	113.609	149.065
2366	10.673	115.621	158.313
2401	9.82549	116.532	155.834
2436	14.2846	113.074	170.212
2471	19.5589	108.651	186.887
2494	21.268	105.352	190.424
2521	20.5015	103.076	185.083
2550	17.1932	102.168	170.941
2576	12.9487	102.141	153.936
2602	9.73937	102.155	141.112
2626	8.9206	102.963	138.645
2649	9.20164	104.219	141.025
2673	10.0225	105.779	145.869
2698	11.647	107.844	154.432
2728	13.2018	110.078	162.885
2759	14.3786	112.316	169.83
2787	14.9527	110.232	170.043
2819	19.5204	106.079	184.161
2842	20.8063	102.996	186.221
2869	19.1621	101.217	177.866
2895	15.6873	100.559	163.308
2921	12.5315	100.176	150.302
2944	9.93267	100.443	140.174
2967	9.62226	101.53	140.019
2989	9.98865	102.916	142.87
3011	10.2574	104.299	145.328
3038	12.0117	106.458	154.505
3067	14.174	109.041	165.736
3097	15.1406	111.296	171.858
3128	14.9024	113.069	172.679
3159	20.6631	108.326	190.978
3183	22.1496	105	193.598
3206	21.3543	102.629	188.046
3232	18.687	101.293	176.041
3256	14.855	100.873	160.293
3279	11.3398	100.973	146.332
3301	9.99083	101.715	141.679
3321	10.273	103.105	144.197
3343	10.481	104.494	146.418
3364	11.0961	106.111	150.496
3390	12.4579	108.179	158.011
3418	14.2345	110.625	167.563
3447	14.8912	112.732	172.297
3479	14.478	111.078	168.99
3509	19.2024	106.906	183.715
3535	19.7592	104.227	183.264
3558	19.0084	102.132	178.166
3583	17.2655	100.628	169.69
3605	13.2134	100.496	153.349
3626	10.7935	100.937	144.111
3648	9.47882	101.629	139.545
3668	9.22462	102.687	139.585
3689	10.9887	104.722	148.677
3715	11.7268	106.465	153.372
3742	13.6369	108.886	163.433
3770	15.176	111.36	172.064
3798	14.955	109.573	169.393
3830	18.589	105.887	180.243
3857	19.6186	103.048	181.523
3883	18.1584	101.326	173.96
3906	14.2479	101.012	158.003
3930	11.0048	101.171	145.19
3953	9.91321	102.001	141.654
3977	9.11924	102.843	139.32
4002	8.77403	103.81	138.907
4028	9.63531	105.338	143.879
4055	11.2857	107.367	152.51
4083	13.7931	110.032	165.204
4111	13.0915	108.658	161.024
4141	16.6403	105.248	171.809
4161	17.7623	102.607	173.656
4187	17.0146	100.76	168.818
4211	14.7009	99.7902	158.594
4233	11.5485	99.5288	145.723
4255	8.99837	99.6973	135.691
4275	8.33827	100.492	133.845
4294	8.46303	101.597	135.449
4315	9.93101	103.389	143.113
4341	12.4332	105.881	155.614
4368	13.2444	107.841	160.819
4396	14.2341	109.991	166.928
4426	13.8344	108.412	163.75
4457	19.3474	103.926	181.316
4480	24.6483	98.8571	197.45
4512	25.2472	95.4766	196.465
4535	23.4304	93.2291	186.951
4561	20.6949	91.668	174.448
4585	16.7072	91.0751	157.904
4609	13.084	91.3519	143.688
4632	10.8961	91.8934	135.478
4654	10.198	92.9064	133.698
4676	10.7132	94.4387	137.292
4702	12.0488	96.4457	144.641
4730	13.1111	98.4829	150.927
4759	15.1218	101.127	161.615
4789	16.3296	103.621	168.94
4820	18.4623	106.729	180.578
4852	18.4899	109.05	183.01
4884	21.7981	105.085	192.277
4917	22.8382	101.84	193.193
4940	20.9732	99.9179	183.811
4965	17.4513	99.0573	168.863
4990	14.1937	98.5047	155.279
5012	11.7993	99.0817	146.279
5035	10.1221	99.718	140.206
5057	10.2863	101.065	142.211
5081	11.2859	102.851	147.995
5108	12.0962	104.667	153.052
5136	13.7441	107.003	161.979
5166	14.9765	109.337	169.243
5195	15.2632	111.352	172.405
5215	15.2813	109.436	170.561
5235	22.3977	103.967	193.558
5258	24.5808	100.076	198.399
5281	24.1008	97.2433	193.646
5300	21.1954	95.6834	180.465
5317	17.3792	94.9421	164.459
5336	13.3586	94.78	148.214
5353	10.7716	95.1564	138.243
5371	9.96385	96.0989	135.954
5390	9.74582	97.2354	136.219
5411	10.8108	98.9861	142.229
5433	13.2369	101.55	154.498
5456	14.3488	103.761	161.156
5480	15.967	106.364	170.232
5505	16.8897	108.821	176.38
5531	16.8615	110.918	178.364
5562	15.5694	109.457	171.734
5591	13.3442	108.623	162
5620	12.1588	109.698	158.333
5650	9.72863	110.003	148.918
5676	13.0844	112.897	165.235
5709	10.7191	113.35	156.226
5741	11.7108	115.186	162.029
5774	14.4642	112.345	170.202
5800	15.9877	109.775	173.726
5829	18.8102	106.366	181.606
5859	18.7389	104.05	179.006
5887	16.7364	102.709	169.654
5913	14.2033	101.883	158.697
5939	10.8501	101.785	145.185
5963	9.86494	102.648	142.108
5986	10.1854	104.042	144.783
6010	10.9346	105.689	149.428
6033	11.1249	107.151	151.651
6055	12.5082	109.234	159.267
6084	13.9866	111.536	167.483
6115	13.921	113.252	168.936
6144	15.0628	110.941	171.192
6177	19.8006	106.689	185.891
6200	19.8751	104.177	183.677
6227	18.6608	102.3	176.943
6252	16.5156	101.039	167.102
6275	12.5207	100.972	151.055
6298	10.1888	101.372	142.127
6320	10.0394	102.57	142.728
6342	10.4778	104.045	145.956
6368	11.5561	105.894	152.118
6396	13.3337	108.227	161.562
6425	15.0824	110.768	171.097
6455	15.4755	112.85	174.752
6475	14.6569	111.325	169.952
6493	11.8961	110.873	158.457
6512	9.39354	110.637	148.211
6528	8.63431	111.432	145.969
6547	8.52185	112.455	146.542
6568	9.78966	114.154	153.313
6590	10.7112	115.838	158.683
6612	10.7718	114.469	157.556
6636	17.4384	109.789	179.543
6661	20.7497	105.954	188.953
6683	20.3849	103.543	185.082
6702	17.0739	102.65	170.946
6722	13.6199	102.243	156.723
6742	11.0288	102.65	146.765
6762	10.4126	103.72	145.371
6784	9.73886	104.685	143.64
6807	10.9143	106.49	150.147
6831	12.1392	108.467	157.024
6856	14.4261	111.128	168.832
6882	14.4899	112.963	170.922
6907	19.3477	108.723	186.113
6929	22.0778	104.939	193.25
6954	21.8666	102.285	189.751
6978	19.7612	100.604	179.649
7000	15.3902	100.32	161.881
7020	12.9142	101.005	152.662
7041	9.96196	101.144	140.991
7061	9.01491	101.915	137.975
7080	9.07911	103.074	139.391
7100	10.372	104.856	146.344
7119	12.4427	107.187	156.958
7144	13.9654	109.504	165.366
7171	14.4905	111.512	169.474
7198	15.4729	109.21	171.102
7227	20.1176	104.953	185.424
7245	20.1279	102.434	182.945
7272	18.6519	100.656	175.263
7295	15.9545	99.6728	163.491
7317	12.5298	99.3908	149.51
7337	10.8558	100.12	143.543
7359	9.85942	100.979	140.417
7379	9.77708	102.17	141.278
7398	10.5563	103.782	146.007
7417	11.9849	105.816	153.755
7443	12.9872	107.815	159.764
7470	13.9561	109.923	165.747
7498	15.2591	112.319	173.355
7532	13.461	111.31	165.154
7563	18.5958	107.06	181.444
7590	18.9765	104.546	180.452
7614	17.7561	102.784	173.808
7637	14.6341	102.125	160.662
7660	11.2923	101.967	147.136
7681	9.29578	102.38	139.563
7702	8.51064	103.15	137.192
7722	8.59375	104.255	138.63
7744	10.3799	106.222	147.742
7770	11.858	108.259	155.691
7797	13.9162	110.77	166.435
7825	15.0931	113.098	173.47
7853	20.0535	108.731	188.945
7882	22.9785	104.762	196.676
7903	22.4856	102.136	192.079
7928	20.2487	100.444	181.439
7952	16.8741	99.6002	167.096
7974	12.9606	99.4476	151.29
7996	10.6396	99.9073	142.466
8017	9.90693	100.871	140.499
8037	10.2792	102.295	143.412
8057	10.9004	103.891	147.493
8083	12.6517	106.129	156.736
8110	14.2995	108.534	165.733
8138	14.8716	110.608	170.094
8167	13.6815	111.872	166.598
8200	11.8393	111.083	158.44
8231	9.11791	111.202	147.674
8262	8.34525	111.955	145.336
8293	8.29362	112.973	146.147
8327	9.04896	114.387	150.583
8362	9.43539	115.711	153.453
8398	10.0031	117.175	157.187
8432	18.6447	111.603	186.182
8460	22.0906	107.55	195.912
8485	21.2628	105.202	190.254
8516	19.6692	103.341	182.018
8543	16.3202	102.557	167.838
8571	12.3325	102.511	151.841
8597	9.42465	102.599	140.297
8621	7.95979	103.044	134.884
8644	9.07344	104.596	140.89
8668	10.3672	106.377	147.846
8695	12.0913	108.535	156.9
8725	14.155	111.078	167.699
8757	14.3239	112.932	170.228
8789	20.9654	107.821	191.683
8820	22.7158	104.325	195.188
8845	22.1867	101.75	190.497
8870	19.2649	100.438	177.497
8895	15.7764	99.7739	162.879
8918	12.261	99.9883	149.032
8941	10.548	100.664	142.856
8963	10.1541	101.786	142.402
8986	10.9671	103.462	147.33
9013	12.413	105.556	155.207
9041	13.3666	107.584	161.05
9070	15.2245	110.184	171.082
9100	14.9725	111.961	171.851
9133	12.3521	111.399	160.808
9165	9.74986	111.642	150.642
9197	8.59912	112.286	146.682
9230	8.65323	113.388	148.001
9265	9.87374	115.08	154.575
9301	10.6655	116.71	159.372
9337	15.0862	113.166	173.511
9366	15.7697	110.939	174.017
9398	19.4366	107.134	184.881
9430	19.4782	104.684	182.596
9461	17.5524	103.212	173.421
9489	13.8443	102.872	158.249
9518	10.9337	103.147	146.882
9546	8.49811	103.296	137.288
9572	8.56539	104.392	138.653
9597	8.67317	105.516	140.209
9622	9.39233	106.96	144.529
9646	10.8911	108.883	152.448
9674	12.9078	111.253	162.885
9706	13.7638	113.295	168.35
9739	20.9926	107.96	191.93
9769	21.881	104.892	192.416
9794	21.7572	102.218	189.247
9820	19.1418	100.806	177.374
9845	15.4594	100.255	162.092
9871	11.7163	100.194	147.059
9894	10.1548	100.878	141.497
9917	10.7315	102.435	145.361
9940	11.1234	103.973	148.466
9963	11.6669	105.635	152.303
9990	12.7288	107.624	158.54
10018	14.1965	109.949	166.735
10048	15.4919	112.372	174.339
10079	15.1961	114.16	174.944
10110	21.3836	109.167	194.701
10141	23.5873	105.392	199.741
10166	22.4866	102.994	192.941
10190	19.3353	101.759	179.1
10214	15.2843	101.367	162.505
