segno	rtt	rto
194	67.2306	207.67
195	65.1832	207.67
196	64.4941	207.67
197	66.8786	207.67
198	65.7362	207.67
199	66.4524	207.67
200	67.8775	207.67
201	69.6437	207.67
202	69.4903	207.67
203	71.8515	207.67
204	67.3937	207.67
205	70.5136	207.67
206	72.415	207.67
207	65.805	201.731
208	63.9863	201.731
209	64.4056	201.731
210	64.8032	201.731
211	64.2655	201.731
212	62.7768	201.731
213	63.3261	201.731
214	64.84	201.731
215	63.8296	201.731
216	64.4193	201.731
217	65.7346	201.731
218	65.3047	201.731
219	66.4512	201.731
220	64.1916	201.731
221	67.9817	201.731
222	65.59	201.731
223	69.8167	193.899
224	69.8856	193.899
225	70.3294	193.899
226	68.5394	193.899
227	69.1765	193.899
228	71.253	193.899
229	71.5377	193.899
230	70.9835	193.899
231	68.6942	193.899
232	70.9227	193.899
233	68.7662	193.899
234	73.4863	193.899
235	67.7168	193.899
236	68.4334	193.899
237	63.8955	193.899
238	63.9254	193.899
239	63.8205	193.899
240	65.6354	193.899
241	65.7177	193.899
242	66.6574	193.899
243	69.1443	193.899
244	69.2845	193.899
245	68.4823	193.899
246	68.0563	181.32
247	69.6224	181.32
248	68.6495	181.32
249	71.8994	181.32
250	69.1775	181.32
251	69.5397	181.32
252	67.4994	181.32
253	69.7577	181.32
254	70.2337	181.32
255	69.7393	181.32
256	70.4308	181.32
257	70.4471	181.32
258	69.6623	181.32
259	71.9149	181.32
260	72.2881	181.32
261	72.5186	181.32
262	74.4167	181.32
263	71.5154	181.32
264	73.0681	181.32
265	73.5046	166.741
266	74.2521	166.741
267	73.9296	166.741
268	74.2484	166.741
269	73.6554	166.741
270	75.164	166.741
271	75.662	166.741
272	75.7847	166.741
273	73.4714	166.741
274	74.3576	166.741
275	73.7895	166.741
276	76.2046	166.741
277	77.6796	166.741
278	76.1741	166.741
279	75.3332	166.741
280	76.7249	166.741
281	76.3883	166.741
282	79.2929	166.741
283	78.9364	152.151
284	79.3363	152.151
285	78.7605	152.151
286	79.4153	152.151
287	78.9991	152.151
288	78.3079	152.151
289	77.3355	152.151
290	80.9344	152.151
291	79.044	152.151
292	78.8815	152.151
293	79.1235	152.151
294	81.0242	152.151
295	81.9746	152.151
296	82.4827	152.151
297	81.4435	152.151
298	82.4864	152.151
299	82.4537	152.151
300	85.1574	152.151
301	83.1539	152.151
302	85.6239	152.151
303	83.9394	136.198
304	83.544	136.198
305	83.2347	136.198
306	87.509	136.198
307	85.6229	136.198
308	82.1857	136.198
309	82.8305	136.198
310	85.8245	136.198
311	83.8067	136.198
312	86.6669	136.198
313	88.3995	136.198
314	85.739	136.198
315	85.636	136.198
316	86.1278	136.198
317	85.3046	136.198
318	86.2177	136.198
319	89.2231	136.198
320	82.9916	136.198
321	87.8255	127.931
322	90.388	127.931
323	89.9991	127.931
324	89.6002	127.931
325	88.1556	127.931
326	88.5046	127.931
327	90.8782	127.931
328	90.2416	127.931
329	88.6102	127.931
330	90.1165	127.931
331	87.0636	127.931
332	88.9585	127.931
333	90.3533	127.931
334	92.9824	127.931
335	91.8011	127.931
336	93.0866	127.931
337	93.5409	127.931
338	90.6784	127.931
339	88.5067	127.931
340	90.7406	127.931
341	93.546	123.66
342	93.2694	123.66
343	93.0136	123.66
344	92.8231	123.66
345	91.0374	123.66
346	93.136	123.66
347	92.2969	123.66
348	93.4102	123.66
349	92.5903	123.66
350	93.894	123.66
351	93.0393	123.66
352	93.5141	123.66
353	93.5855	123.66
354	98.2842	123.66
355	98.9606	123.66
356	96.7723	123.66
357	96.3169	123.66
358	97.9748	123.66
359	97.3875	123.66
360	98.2688	123.66
361	97.7938	123.66
362	97.4809	126.173
363	99.1053	126.173
364	99.0099	126.173
365	98.3708	126.173
366	98.6967	126.173
367	98.8343	126.173
368	97.8473	126.173
369	99.1506	126.173
370	97.6949	126.173
371	97.3471	126.173
372	98.1306	126.173
373	97.04	126.173
374	98.4658	126.173
375	96.277	126.173
376	97.7981	126.173
377	97.9241	126.173
378	103.48	126.173
379	102.83	126.173
380	97.188	126.173
381	103.287	126.173
382	101.42	126.173
383	102.566	131.581
384	103.055	131.581
385	100.159	131.581
386	101.506	131.581
387	103.967	131.581
388	102.297	131.581
389	102.904	131.581
390	102.949	131.581
391	101.42	131.581
392	105.083	131.581
393	102.614	131.581
394	105.906	131.581
395	104.757	131.581
396	102.937	131.581
397	103.23	131.581
398	102.932	131.581
399	109.426	131.581
400	105.999	131.581
401	104.144	131.581
402	105.235	131.581
403	106.08	131.581
404	105.227	131.581
405	104.819	138.154
406	108.242	138.154
407	108.928	138.154
408	109.107	138.154
409	107.196	138.154
410	105.274	138.154
411	108.345	138.154
412	107.854	138.154
413	108.13	138.154
414	107.112	138.154
415	104.745	138.154
416	108.912	138.154
417	104.097	138.154
418	103.721	138.154
419	106.454	138.154
420	106.588	138.154
421	106.956	138.154
422	103.012	138.154
423	109.507	138.154
424	111.905	138.154
425	110.371	138.154
426	108.824	138.154
427	110.318	138.154
428	109.705	138.154
429	111.684	145.143
430	106.81	145.143
431	110.062	145.143
432	111.253	145.143
433	111.741	145.143
434	112.492	145.143
435	109.613	145.143
436	109.308	145.143
437	110.149	145.143
438	111.388	145.143
439	112.79	145.143
440	108.985	145.143
441	111.7	145.143
442	112.952	145.143
443	111.446	145.143
444	110.8	145.143
445	112.488	145.143
446	111.57	145.143
447	111.953	145.143
448	113.962	145.143
449	114.179	145.143
450	114.811	145.143
451	114.246	145.143
452	114.741	145.143
453	114.921	145.143
454	116.754	156.193
455	115.408	156.193
456	116.39	156.193
457	117.297	156.193
458	117.457	156.193
459	116.284	156.193
460	116.556	156.193
461	116.798	156.193
462	116.165	156.193
463	117.042	156.193
464	115.235	156.193
465	116.996	156.193
466	116.463	156.193
467	116.037	156.193
468	116.817	156.193
469	117.051	156.193
470	118.259	156.193
471	116.794	156.193
472	116.369	156.193
473	117.123	156.193
474	120.423	156.193
475	119.11	156.193
476	118.423	156.193
477	118.647	156.193
478	120.4	156.193
479	118.071	156.193
480	120.714	167.758
481	121.273	167.758
482	120.758	167.758
483	119.287	167.758
484	120.93	167.758
485	120.837	167.758
486	122.739	167.758
487	121.559	167.758
488	121.133	167.758
489	120.455	167.758
490	121.875	167.758
491	122.012	167.758
492	121.265	167.758
493	120.681	167.758
494	120.495	167.758
495	121.144	167.758
496	118.617	167.758
497	121.127	167.758
498	121.064	167.758
499	122.248	167.758
500	119.812	167.758
501	123.283	167.758
502	123.59	167.758
503	123.233	167.758
504	125.243	167.758
505	121.492	167.758
506	123.405	167.758
507	127.768	178.207
508	126.959	178.207
509	125.762	178.207
510	125.841	178.207
511	125.006	178.207
512	125.5	178.207
513	124.422	178.207
514	128.811	178.207
515	127.094	178.207
516	125.872	178.207
517	125.039	178.207
518	124.599	178.207
519	126.247	178.207
520	128.28	178.207
521	125.503	178.207
522	127.734	178.207
523	126.919	178.207
524	129.659	178.207
525	124.441	178.207
526	124.931	178.207
527	126.38	178.207
528	126.412	178.207
529	126.934	178.207
530	130.203	178.207
531	130.775	178.207
532	130.635	178.207
533	127.817	178.207
534	127.973	178.207
535	128.077	191.204
536	127.693	191.204
537	127.391	191.204
538	123.892	191.204
539	125.903	191.204
540	126.632	191.204
541	126.791	191.204
542	122.032	191.204
543	125.553	191.204
544	125.615	191.204
545	127.396	191.204
546	126.676	191.204
547	125.198	191.204
548	125.401	191.204
549	125.274	191.204
550	124.282	191.204
551	125.652	191.204
552	124.105	191.204
553	126.086	191.204
554	125.235	191.204
555	126.408	191.204
556	123.539	191.204
557	126.09	191.204
559	125.827	191.204
560	125.056	191.204
561	125.077	191.204
562	125.47	191.204
563	126.66	191.204
564	124.837	198.099
565	126.111	198.099
566	124.175	198.099
567	125.093	198.099
568	126.949	198.099
569	124.681	198.099
570	125.776	198.099
571	126.039	198.099
572	125.387	198.099
573	127.18	198.099
574	124.485	198.099
575	125.266	198.099
576	125.498	198.099
577	125.731	198.099
578	127.05	198.099
579	124.96	198.099
580	124.985	198.099
581	126.447	198.099
582	123.356	198.099
583	121.168	198.099
584	119.886	198.099
585	122.516	198.099
586	120.621	198.099
587	119.21	198.099
588	121.027	198.099
589	120.836	198.099
590	120.336	198.099
591	121.399	198.099
592	120.519	198.099
593	99.2466	196.79
594	101.339	196.79
595	102.472	196.79
596	103.973	196.79
597	74.8562	393.58
598	74.6509	393.58
599	74.2109	393.58
600	74.0917	393.58
601	74.2626	393.58
602	75.3951	393.58
603	74.8416	393.58
604	75.4159	393.58
605	74.3598	393.58
606	74.2591	393.58
607	74.4449	393.58
608	74.9919	393.58
609	73.5399	393.58
610	77.0798	179.238
611	78.4567	179.238
612	80.6182	179.238
613	79.5156	179.238
614	78.3929	179.238
615	80.2708	179.238
616	79.2731	179.238
617	78.021	179.238
618	79.2667	179.238
619	78.3832	179.238
620	80.1934	179.238
621	79.1251	179.238
622	79.773	179.238
623	78.5764	179.238
624	79.6858	179.238
625	78.6739	179.238
626	77.9635	179.238
627	81.8867	179.238
628	94.6858	179.238
629	92.8751	179.238
630	95.7452	179.238
631	94.5186	179.238
632	91.525	179.238
633	88.7879	179.238
634	88.0354	179.238
635	99.8966	179.238
636	98.2491	179.238
637	95.5805	179.238
638	100.963	184.815
639	99.4735	184.815
640	97.391	184.815
641	96.0399	184.815
642	90.2657	184.815
643	92.7062	184.815
644	90.9673	184.815
645	86.7429	184.815
646	84.405	184.815
647	84.4293	184.815
648	83.8255	184.815
649	93.9116	184.815
650	97.9605	184.815
651	96.6822	184.815
652	102.666	184.815
653	105.193	184.815
654	91.6914	184.815
655	94.1486	184.815
656	91.7693	184.815
657	93.1145	184.815
658	95.604	184.815
659	98.3452	184.815
660	99.616	184.815
661	101.79	184.815
662	86.5286	174.256
663	89.3632	174.256
664	86.3395	174.256
665	87.8744	174.256
666	89.8215	174.256
667	94.3325	174.256
668	91.7045	174.256
669	93.1945	174.256
670	91.2778	174.256
671	92.9109	174.256
672	91.6242	174.256
673	91.0717	174.256
674	92.5133	174.256
675	91.8203	174.256
676	93.1301	174.256
677	93.4924	174.256
678	93.4112	174.256
679	92.2091	174.256
680	93.1172	174.256
681	94.3843	174.256
682	92.9238	174.256
683	92.7452	174.256
684	91.5998	170.35
685	95.9251	170.35
686	95.4281	170.35
687	95.372	170.35
688	97.2751	170.35
689	97.5667	170.35
690	98.1088	170.35
691	98.4038	170.35
692	101.264	170.35
693	100.483	170.35
694	98.5526	170.35
695	99.2861	170.35
696	97.9765	170.35
697	99.9141	170.35
698	99.087	170.35
699	98.2174	170.35
700	98.5818	170.35
701	97.9818	170.35
702	96.7987	170.35
703	98.6733	170.35
704	97.6487	170.35
705	97.7528	170.35
706	101.818	156.773
707	102.327	156.773
708	101.235	156.773
709	99.1804	156.773
710	98.8956	156.773
711	100.667	156.773
712	101.795	156.773
713	108.436	156.773
714	101.035	156.773
715	98.4396	156.773
716	102.184	156.773
717	101.3	156.773
718	105.13	156.773
719	100.475	156.773
720	100.883	156.773
721	102.457	156.773
722	103.055	156.773
723	102.457	156.773
724	102.826	156.773
725	107.19	156.773
726	107.02	156.773
727	102.014	156.773
728	98.5164	144.768
729	103.266	144.768
730	103.277	144.768
731	103.652	144.768
732	105.514	144.768
733	105.01	144.768
734	106.018	144.768
735	107.374	144.768
736	104.968	144.768
737	105.576	144.768
738	106.598	144.768
739	107.695	144.768
740	108.22	144.768
741	107.123	144.768
742	105.965	144.768
743	108.55	144.768
744	107.205	144.768
745	106.038	144.768
746	108.35	144.768
747	106.685	144.768
748	106.494	144.768
749	107.257	144.768
750	106.354	144.768
751	109.273	144.768
752	109.225	137.176
753	108.908	137.176
754	109.988	137.176
755	109.273	137.176
756	109.56	137.176
757	108.149	137.176
758	110.129	137.176
759	115.331	137.176
760	110.72	137.176
761	111.686	137.176
762	112.319	137.176
763	112.396	137.176
764	111.399	137.176
765	109.804	137.176
766	115.363	137.176
767	111.067	137.176
768	111.216	137.176
769	112.656	137.176
770	111.714	137.176
771	115.465	137.176
772	112.833	137.176
773	113.58	137.176
774	113.551	137.176
775	114.529	137.892
776	112.954	137.892
777	114.035	137.892
778	113.63	137.892
779	113.733	137.892
780	114.406	137.892
781	115.09	137.892
782	113.551	137.892
783	114.035	137.892
784	115.651	137.892
785	118.304	137.892
786	118.263	137.892
787	115.989	137.892
788	115.981	137.892
789	118.559	137.892
790	118.152	137.892
791	114.938	137.892
792	118.056	137.892
793	117.87	137.892
794	115.869	137.892
795	116.066	137.892
796	113.496	137.892
797	116.347	137.892
798	114.786	137.892
799	116.133	137.892
800	118.524	143.381
801	117.939	143.381
802	119.05	143.381
803	119.356	143.381
804	118.434	143.381
805	119.641	143.381
806	119.944	143.381
807	119.998	143.381
808	117.595	143.381
809	119.579	143.381
810	121.57	143.381
811	119.542	143.381
812	120.383	143.381
813	121.711	143.381
814	120.493	143.381
815	119.586	143.381
816	122.207	143.381
817	120.401	143.381
818	119.684	143.381
819	119.64	143.381
820	121.776	143.381
821	122.056	143.381
822	121.51	143.381
823	120.958	143.381
824	121.962	143.381
825	119.018	143.381
826	124.129	150.576
827	124.32	150.576
828	124.005	150.576
829	123.659	150.576
830	125.101	150.576
831	122.519	150.576
832	123.776	150.576
833	123.164	150.576
834	125.714	150.576
835	123.292	150.576
836	124.125	150.576
837	125.44	150.576
838	125.652	150.576
839	125.512	150.576
840	124.937	150.576
841	125.993	150.576
842	125.703	150.576
843	125.192	150.576
844	126.531	150.576
845	125.655	150.576
846	128.288	150.576
847	126.188	150.576
848	125.634	150.576
849	124.819	150.576
850	125.964	150.576
851	125.192	150.576
852	125.863	150.576
853	128.164	160.601
854	128.642	160.601
856	125.777	160.601
857	125.446	160.601
858	125.172	160.601
859	124.969	160.601
860	128.161	160.601
861	125.473	160.601
862	125.934	160.601
863	126.716	160.601
864	125.68	160.601
865	129.105	160.601
867	126.656	160.601
868	127.425	160.601
869	127.054	160.601
870	127.201	160.601
871	126.959	160.601
872	126.296	160.601
873	128.451	160.601
874	125.277	160.601
875	125.19	160.601
876	125.439	160.601
877	126.82	160.601
878	126.579	160.601
879	125.369	160.601
880	127.139	160.601
881	126.943	170.58
882	126.535	170.58
883	127.198	170.58
884	126.474	170.58
886	124.682	170.58
887	127.735	170.58
888	125.585	170.58
889	126.01	170.58
890	123.357	170.58
891	125.968	170.58
892	127.073	170.58
893	126.437	170.58
894	127.755	170.58
895	127.01	170.58
896	100.392	174.429
897	104.006	174.429
898	104.056	174.429
899	100.678	174.429
900	100.773	174.429
901	104.54	174.429
902	105.972	174.429
903	103.293	174.429
904	104.36	174.429
905	101.843	174.429
906	103.428	174.429
907	104.151	174.429
908	106.042	174.429
909	107.566	174.429
910	107.335	174.429
911	109.524	169.187
912	109.676	169.187
913	108.275	169.187
914	108.242	169.187
915	110.619	169.187
916	106.521	169.187
917	106.224	169.187
918	108.54	169.187
919	110.361	169.187
920	109.649	169.187
921	114.497	169.187
922	111.814	169.187
923	111.616	169.187
924	111.514	169.187
925	110.744	169.187
926	113.145	169.187
927	111.697	169.187
928	114.234	169.187
929	112.74	155.472
930	113.966	155.472
931	115.068	155.472
932	114.242	155.472
933	113.596	155.472
934	114.009	155.472
935	114.89	155.472
936	113.142	155.472
937	115.362	155.472
938	111.571	155.472
939	114.403	155.472
940	116.3	155.472
941	117.196	155.472
942	115.636	155.472
943	114.408	155.472
944	115.755	155.472
945	117.297	155.472
946	120.482	155.472
947	120.811	146.679
948	124.062	146.679
949	118.998	146.679
950	118.431	146.679
951	121.522	146.679
952	119.395	146.679
953	117.704	146.679
954	120.23	146.679
955	117.219	146.679
956	119.019	146.679
957	118.071	146.679
958	120.502	146.679
959	122.532	146.679
960	120.947	146.679
961	120.933	146.679
962	122.502	146.679
963	120.504	146.679
964	118.095	146.679
965	123.741	148.556
966	122.778	148.556
967	119.219	148.556
968	125.193	148.556
969	123.199	148.556
970	121.933	148.556
971	123.169	148.556
972	124.503	148.556
973	123.639	148.556
974	124.253	148.556
975	124.858	148.556
976	123.807	148.556
977	124.27	148.556
978	126.238	148.556
979	124.129	148.556
980	126.027	148.556
981	125.535	148.556
982	126.119	148.556
983	123.818	148.556
984	127.759	148.556
985	123.602	152.578
986	125.236	152.578
987	124.727	152.578
988	123.745	152.578
989	126.078	152.578
990	124.514	152.578
991	126.19	152.578
992	125.611	152.578
993	124.388	152.578
994	126.186	152.578
995	125.12	152.578
996	125.533	152.578
997	125.889	152.578
998	126.068	152.578
999	128.694	152.578
1000	127.886	152.578
1001	127.379	152.578
1003	124.958	152.578
1004	126.471	152.578
1005	123.789	152.578
1006	128.146	154.16
1008	126.536	154.16
1009	125.391	154.16
1010	125.626	154.16
1011	128.348	154.16
1012	126.378	154.16
1013	126.075	154.16
1014	126.028	154.16
1015	124.627	154.16
1016	125.017	154.16
1017	126.061	154.16
1018	124.84	154.16
1019	126.334	154.16
1020	124.703	154.16
1021	127.753	154.16
1022	129.37	154.16
1023	128.023	154.16
1024	123.536	154.16
1025	72.0176	159.354
1026	72.1513	159.354
1027	73.5837	159.354
1028	73.2554	159.354
1029	72.0696	159.354
1030	72.2093	159.354
1031	71.4562	159.354
1032	72.6025	159.354
1033	73.0389	159.354
1034	73.1035	159.354
1035	73.4361	159.354
1036	74.9122	159.354
1037	75.976	159.354
1038	77.905	159.354
1039	78.0652	159.354
1040	76.0906	159.354
1041	76.3165	159.354
1042	76.9464	159.354
1043	78.258	159.354
1044	78.9477	159.354
1045	76.2359	159.354
1046	76.534	159.354
1047	75.6661	186.554
1048	79.3101	186.554
1049	78.4727	186.554
1050	79.1905	186.554
1051	81.3829	186.554
1052	81.1787	186.554
1053	81.4598	186.554
1054	83.8611	186.554
1055	82.3702	186.554
1056	81.9692	186.554
1057	80.9789	186.554
1058	85.0818	186.554
1059	84.7219	186.554
1060	83.0391	186.554
1061	83.8479	186.554
1062	86.4389	195.427
1063	84.9962	195.427
1064	82.6935	195.427
1065	84.7268	195.427
1066	85.998	195.427
1067	85.622	195.427
1068	86.1483	195.427
1069	84.0085	195.427
1070	86.9721	195.427
1071	84.4291	195.427
1072	85.4731	195.427
1073	81.0333	195.427
1074	82.5883	195.427
1075	85.1922	195.427
1076	88.2953	195.427
1077	88.3483	195.427
1078	88.3823	195.427
1079	90.1004	195.427
1080	87.0174	195.427
1081	88.2099	195.427
1082	90.8156	195.427
1083	92.456	195.427
1084	91.3266	195.427
1085	90.8769	195.427
1086	88.7117	195.427
1087	90.6278	193.143
1088	91.4964	193.143
1089	90.8532	193.143
1090	92.192	193.143
1091	89.161	193.143
1092	91.011	193.143
1093	93.7952	193.143
1094	92.4017	193.143
1095	91.8454	193.143
1096	92.9429	193.143
1097	92.9034	193.143
1098	94.214	193.143
1099	95.1313	193.143
1100	95.3547	193.143
1101	93.964	193.143
1102	95.3927	193.143
1103	97.7258	193.143
1104	96.0363	193.143
1105	95.94	193.143
1106	96.0129	193.143
1107	93.9405	193.143
1108	97.4452	193.143
1109	95.0075	182.487
1110	98.9488	182.487
1111	98.321	182.487
1112	98.7155	182.487
1113	98.6349	182.487
1114	97.53	182.487
1115	96.5757	182.487
1116	99.6794	182.487
1117	101.724	182.487
1118	99.5643	182.487
1119	106.625	182.487
1120	103.769	182.487
1121	101.915	182.487
1122	101.993	182.487
1123	99.8693	182.487
1124	100.675	182.487
1125	101.119	182.487
1126	99.2074	182.487
1127	102.009	182.487
1128	102.691	165.69
1129	103.166	165.69
1130	101.619	165.69
1131	102.027	165.69
1132	102.601	165.69
1133	103.976	165.69
1134	100.872	165.69
1135	102.208	165.69
1136	102.938	165.69
1137	105.839	165.69
1138	98.8274	165.69
1139	102.672	165.69
1140	102.315	165.69
1141	102.622	165.69
1142	105.148	165.69
1143	103.694	165.69
1144	105.057	165.69
1145	104.151	165.69
1146	104.978	165.69
1147	105.188	150.433
1148	107.008	150.433
1149	108.119	150.433
1150	107.948	150.433
1151	107.54	150.433
1152	105.183	150.433
1153	111.45	150.433
1154	108.154	150.433
1155	109.102	150.433
1156	109.368	150.433
1157	108.016	150.433
1158	110.164	150.433
1159	108.898	150.433
1160	110.823	150.433
1161	112.144	150.433
1162	108.973	150.433
1163	110.22	150.433
1164	108.974	150.433
1165	111.579	150.433
1166	109.79	150.433
1167	110.328	141.737
1168	112.343	141.737
1169	112.744	141.737
1170	111.725	141.737
1171	112.827	141.737
1172	112.36	141.737
1173	108.275	141.737
1174	111.525	141.737
1175	111.652	141.737
1176	114.797	141.737
1177	114.952	141.737
1178	115.183	141.737
1179	114.467	141.737
1180	116.476	141.737
1181	113.307	141.737
1182	112.153	141.737
1183	113.709	141.737
1184	114.69	141.737
1185	115.126	141.737
1186	113.409	141.737
1187	116.542	141.737
1188	114.311	140.672
1189	116.16	140.672
1190	114.685	140.672
1191	116.325	140.672
1192	115.193	140.672
1193	116.095	140.672
1194	118.509	140.672
1195	116.11	140.672
1196	115.626	140.672
1197	114.325	140.672
1198	115.823	140.672
1199	118.253	140.672
1200	118.647	140.672
1201	118.427	140.672
1202	116.68	140.672
1203	118.19	140.672
1204	118.56	140.672
1205	119.88	140.672
1206	117.695	140.672
1207	120.805	140.672
1208	118.829	140.672
1209	116.668	140.672
1210	122.13	143.505
1211	120.176	143.505
1212	121.811	143.505
1213	121.707	143.505
1214	121.312	143.505
1215	121.972	143.505
1216	119.217	143.505
1217	119.532	143.505
1218	121.057	143.505
1219	121.344	143.505
1220	121.117	143.505
1221	122.578	143.505
1222	124.2	143.505
1223	124.683	143.505
1224	128.204	143.505
1225	125.278	143.505
1226	126.498	143.505
1227	124.987	143.505
1228	126.623	143.505
1229	133.684	143.505
1230	130.575	143.505
1231	130.27	143.505
1232	124.493	143.505
1233	124.613	153.249
1234	124.38	153.249
1235	123.456	153.249
1236	125.279	153.249
1237	124.934	153.249
1238	127.021	153.249
1239	125.69	153.249
1240	129.192	153.249
1241	126.516	153.249
1242	126.503	153.249
1243	129.456	153.249
1244	126.442	153.249
1245	125.621	153.249
1246	128.311	153.249
1247	128.816	153.249
1248	125.776	153.249
1249	128.988	153.249
1250	126.25	153.249
1251	127.498	153.249
1252	130.727	153.249
1253	122.319	153.249
1254	126.107	153.249
1255	128.839	153.249
1257	122.676	161.463
1258	125.129	161.463
1259	123.982	161.463
1260	121.677	161.463
1261	124.511	161.463
1262	122.858	161.463
1263	123.794	161.463
1264	121.989	161.463
1265	123.201	161.463
1266	123.635	161.463
1267	120.967	161.463
1268	122.619	161.463
1269	124.256	161.463
1270	123.889	161.463
1271	125.863	161.463
1272	124.785	161.463
1273	124.239	161.463
1274	123.718	161.463
1275	125.474	161.463
1276	126.272	161.463
1277	122.884	161.463
1278	123.164	161.463
1279	127.602	161.463
1280	126.095	161.463
1281	85.0595	163.523
1282	82.9259	163.523
1283	82.1604	163.523
1284	81.7257	163.523
1285	82.4565	163.523
1286	86.478	163.523
1287	86.1872	163.523
1288	84.6251	163.523
1289	84.7529	163.523
1290	81.364	163.523
1291	88.545	163.523
1292	80.0524	163.523
1293	80.9148	163.523
1294	72.4547	163.523
1295	68.6379	172.999
1296	70.2276	172.999
1297	72.136	172.999
1298	71.8615	172.999
1299	73.8975	172.999
1300	71.5883	172.999
1301	75.1658	172.999
1302	74.7859	172.999
1303	77.96	172.999
1304	76.5381	172.999
1305	78.5565	172.999
1306	79.1559	172.999
1307	77.8297	172.999
1308	78.3733	172.999
1309	79.2365	172.999
1310	80.3075	172.999
1311	80.0857	172.999
1312	79.1453	172.999
1313	79.5556	172.999
1314	80.555	172.999
1315	79.5802	172.999
1316	78.8547	172.999
1317	80.0483	172.999
1318	80.6077	172.999
1319	81.8242	172.999
1320	81.5468	172.999
1321	82.4241	172.999
1322	80.7524	172.999
1323	81.4928	172.999
1324	83.3027	172.999
1325	83.2755	181.565
1326	83.6763	181.565
1327	85.0359	181.565
1328	84.4349	181.565
1329	83.2993	181.565
1330	83.5134	181.565
1331	85.7547	181.565
1332	84.0703	181.565
1333	84.1205	181.565
1334	86.732	181.565
1335	86.2987	181.565
1336	85.656	181.565
1337	86.41	181.565
1338	86.7128	181.565
1339	85.9284	181.565
1340	85.6523	181.565
1341	86.1392	181.565
1342	88.5877	181.565
1343	88.2094	181.565
1344	86.2351	181.565
1345	87.5446	181.565
1346	91.498	181.565
1347	87.4925	181.565
1348	87.5487	181.565
1349	87.7079	181.565
