time	rtt	rto
1002.3	64.1381	70.2445
1004.14	63.3307	70.2414
1007.39	64.8109	69.0047
1008.77	62.768	69.6077
1011.17	64.4365	68.3298
1013.54	64.3696	67.428
1016.61	65.0406	67.3582
1018.9	63.9574	67.1337
1020.29	64.1859	66.6871
1022.69	63.0092	67.3455
1025.35	63.7612	66.984
1027.7	63.4855	66.8874
1031.57	66.0278	68.3676
1032.65	64.9547	68.0586
1034.65	64.2708	67.2688
1037.69	64.9757	67.2054
1041.1	68.3178	70.854
1042.46	67.3218	72.0486
1044.03	65.6078	70.7566
1045.87	66.2812	70.5053
1048.23	66.3223	70.2547
1052.82	68.458	72.37
1053.05	62.6068	73.6268
1057.89	62.5172	74.1856
1062.44	65.7526	72.6378
1063.23	65.23	70.8191
1063.89	64.3483	70.156
1066.09	63.6925	70.1131
1069.04	64.7944	68.9202
1073.47	65.9417	69.0864
1074.39	65.615	68.7296
1077.33	66.0571	68.8956
1078.14	64.5086	68.6026
1081.39	64.6814	68.1312
1082.86	63.8589	68.4337
1087.64	67.2983	70.2266
1089.66	66.8772	70.8379
1090.01	64.5568	70.2484
1091.92	64.1233	70.0629
1096.78	65.0856	68.9136
1097.11	65.2975	68.1303
1099.91	67.2574	69.7327
1101.67	66.9304	70.339
1104.5	66.7126	70.3854
1106.7	65.5023	69.4541
1109.2	66.6459	69.5557
1111.58	67.4575	70.4444
1112.87	66.9435	70.356
1115.83	67.5027	70.8205
1119.08	66.14	69.8584
1121.41	68.3094	71.2279
1123	64.9997	71.418
1127.13	64.5954	71.6959
1127.45	64.1586	72.0386
1130.29	66.3461	71.0139
1132.06	65.8575	69.8262
1134	64.8305	69.8214
1137.18	62.953	71.3051
1139.53	65.0759	70.1603
1141.91	64.4963	69.7572
1143.14	64.9525	68.9291
1145.56	64.0538	69.0478
1147.96	64.9794	68.1596
1151.78	64.0133	68.3228
1154	64.4307	67.9299
1155.41	65.7078	68.097
1157.85	67.7826	70.4662
1159.9	67.4863	71.6037
1161.97	65.0848	70.5578
1165.54	68.3756	72.4944
1166.66	65.8323	70.8977
1170.7	68.959	73.102
1171.55	66.9526	72.162
1173.53	66.6899	71.0866
1177.36	68.0551	71.7795
1179.1	67.4177	71.4007
1180.98	68.0397	71.7274
1184.36	68.4289	72.2643
1184.97	65.7932	72.0799
1189.3	67.781	71.769
1190.33	67.2759	70.8722
1192.98	65.7525	71.0514
1195.19	67.6828	70.9052
1197.04	66.6495	70.2207
1199.61	67.4427	69.962
1201.64	67.5663	69.8525
1203.67	66.3863	69.7628
1206.8	67.1722	69.2742
1208.25	66.2429	69.383
1211.06	67.8196	69.782
1213.62	70.1796	72.6375
1216.83	71.1762	75.5558
1217.73	69.6699	75.6395
1220.27	68.3883	74.0661
1222.55	68.4572	72.9336
1224.8	69.3039	73.003
1227.77	69.8255	73.5199
1229.54	69.5791	73.4663
1233.83	71.7587	75.7618
1235.21	69.5689	74.6796
1236.59	69.8817	74.1616
1239.2	68.4069	73.6154
1242.91	71.3004	74.961
1243.83	70.2445	74.5419
1245.88	68.3747	74.2487
1248.94	69.7265	73.4512
1250.23	69.1519	72.6481
1253.09	68.6248	72.473
1255.28	70.2498	72.7737
1258.05	68.6466	72.5819
1260.09	69.7027	72.2145
1263.96	70.8727	73.2112
1264.72	69.4299	72.3903
1266.62	69.4765	71.7184
1269.15	69.4375	71.2415
1271.3	69.5633	70.8685
1273.91	71.9539	73.2724
1276.67	72.9304	75.9072
1278.34	71.4446	75.8718
1281.82	73.4981	78.0204
1283.65	72.4855	78.15
1286.18	72.4556	78.0243
1287.68	70.7498	76.6646
1290.01	72.2225	76.5304
1293.04	72.6641	76.8045
1294.86	72.3078	76.4542
1297.03	72.1252	75.8893
1300.47	72.6	75.9351
1302.81	73.1582	76.4889
1304.79	70.8639	76.2597
1306.58	71.3093	75.5509
1309.25	72.5499	75.5263
1311.3	72.0337	74.8363
1313.34	70.3355	75.4155
1316.83	72.9399	75.9156
1318.07	72.097	75.2025
1320.98	71.9452	74.4667
1323.23	72.9314	75.0146
1325.89	72.6912	75.0387
1327.68	72.3003	74.5415
1329.75	71.601	74.3823
1332.86	72.6649	74.4919
1334.56	70.4991	75.3239
1337.65	72.8697	75.5391
1338.81	73.858	76.7086
1342.34	75.6491	79.4021
1344.02	74.7751	80.0692
1349.31	75.2954	80.9269
1350.69	73.9103	79.7555
1353.68	75.2785	80.3433
1356.05	74.1328	79.2819
1376.25	62.8073	87.3518
1380.15	63.2194	91.5201
1380.86	62.6846	93.8391
1385.88	64.7895	92.5456
1386.96	63.6331	91.8412
1389.87	63.8834	90.2784
1391.52	63.7418	88.5518
1391.93	62.0818	88.096
1397.08	64.0913	85.2256
1398.09	63.4459	83.2462
1400.96	63.1786	81.5624
1402.25	63.3761	79.71
1406.47	64.0353	77.4072
1408.31	64.1916	75.3413
1409.51	62.6144	75.0171
1413.49	66.3714	74.1983
1414.14	64.7342	72.1636
1415.63	64.8394	70.5042
1418.58	64.7944	69.2776
1419.97	63.5774	69.3974
1440.69	64.3372	68.6293
1446.81	66.5538	69.7117
1447.12	66.2083	69.9348
1451.68	65.7005	69.3934
1452.5	65.4746	68.6685
1452.75	62.7798	69.9412
1456.32	64.7324	68.8442
1457.24	65.3029	68.3185
1461.86	64.6761	67.7085
1462.18	64.0327	67.7764
1464.34	63.281	68.3617
1466.48	65.1884	68.0742
1468.37	66.0586	68.7742
1471.49	64.9144	67.8616
1473.14	64.7678	67.1943
1475.86	66.2903	68.2283
1479.19	65.5949	68.064
1479.55	65.3547	67.6088
1484.4	68.644	70.9401
1485.28	65.8201	69.8775
1486.49	66.4631	69.7769
1506.64	65.8532	68.9211
1512.14	65.2299	68.5587
1512.46	65.2847	68.1689
1515.83	64.0481	68.905
1517.11	64.5665	68.7827
1518.15	65.3474	67.9522
1520.94	64.4933	68.0165
1523.18	65.8506	68.0304
1524.39	66.8088	69.0495
1526.87	64.9053	68.6649
1529.62	67.3883	70.075
1531.97	67.528	71.0736
1533.91	67.3358	71.4019
1536.15	67.7151	71.917
1539.12	67.5189	71.903
1540.82	67.5739	71.8187
1544.96	69.0017	73.237
1546.25	66.9624	71.7412
1548.05	68.4485	72.2821
1550.86	66.3555	71.6205
1552.5	67.16	70.6513
1555.51	68.9394	71.9079
1569.88	63.1047	74.376
1577.21	64.968	74.013
1577.66	65.159	73.3251
1579.39	63.4441	74.1189
1581.04	64.8728	73.0562
1583.31	66.1355	71.581
1585.3	67.0749	71.4996
1589.08	68.0296	72.3819
1590.34	67.0645	71.7391
1592.76	68.2624	72.5189
1594.67	67.6952	72.2595
1597.7	67.9803	72.2674
1599.23	67.2609	71.3293
1602.42	68.5096	71.9913
1603.85	67.5998	71.2934
1605.99	66.7773	70.6398
1609.72	68.802	71.6285
1610.97	65.9082	71.8248
1614.11	67.7572	71.3189
1615.31	67.1988	70.3421
1618.13	67.1258	69.6668
1621.28	68.6419	70.6495
1623.99	68.4106	70.9714
1633.69	63.7151	73.4479
1634.01	63.8511	74.6499
1640.12	62.7728	76.0448
1640.56	62.8291	76.4961
1642.39	62.9137	76.2912
1646.84	65.7292	73.9428
1648.06	64.6424	72.5117
1650.05	64.6774	71.296
1655.3	66.1304	70.7705
1655.75	65.3393	69.4412
1656.91	64.1347	69.4947
1659.5	64.7244	68.8462
1662.49	64.683	68.3281
1663.29	63.9547	68.5115
1666.71	64.1762	68.2956
1667.85	63.9002	68.2667
1670.59	64.496	67.59
1673.54	63.6855	67.7584
1675.53	64.4733	67.0522
1678.1	63.8614	67.0437
1679.19	63.8285	66.9673
1682.51	66.971	69.2228
1685.17	66.9424	70.6004
1687.32	65.9088	70.2273
1689.45	65.3253	69.1912
1696.77	62.9712	70.0716
1698.04	64.0138	69.5152
1704	63.7493	69.2095
1704.96	64.3177	68.341
1705.91	63.4546	68.4005
1708.61	61.6751	69.842
1711.15	63.0398	69.3387
1713.96	63.7698	68.1728
1718.98	63.5442	67.4675
1719.29	63.4712	66.9459
1721.22	64.243	66.6206
1723.12	63.5214	66.2635
1725.14	62.541	66.8013
1727.83	64.4865	66.9255
1730.52	63.7	66.2131
1732.36	64.4228	66.334
1734.78	64.0907	65.9801
1737.29	63.6429	65.6669
1739.32	65.4903	67.0548
1741.44	65.8098	68.2761
1743.98	65.7777	68.9644
1747.02	67.7702	71.5581
1749.9	67.2425	72.5482
1752.11	66.8415	72.5809
1753.26	65.837	71.2931
1755.82	66.2294	70.7189
1759.94	63.0668	71.5856
1761.33	63.2288	71.7464
1768.05	63.9516	70.9534
1769.62	64.5944	69.6517
1771.3	65.3272	69.0158
1772.58	63.8619	68.875
1775.13	63.2431	69.1674
1780.62	66.5538	70.2537
