time	cwndsize
0	1
0.0116453	1
0.0219847	1
0.0333208	1
0.0436387	1
0.0549087	1
0.0662936	1
0.0772475	2
0.0895793	2
0.10161	2
0.112758	2
0.124195	2
0.136673	3
0.148185	4
0.158364	4
0.171093	4
0.181483	4
0.191729	4
0.202727	5
0.213603	7
0.223739	8
0.235021	8
0.24557	8
0.255694	8
0.265823	8
0.277105	12
0.287838	12
0.298735	16
0.309273	16
0.319517	16
0.330203	16
0.341063	18
0.351661	20
0.361834	23
0.372165	24
0.382468	1
0.392931	1
0.403073	3.33333
0.413279	3.33333
0.423465	3.90856
0.433634	4.40454
0.443791	1
0.454024	1
0.464712	1
0.475312	3.24483
0.485336	3.24483
0.495764	3.24483
0.506636	3.24483
0.516868	3.24483
0.527533	3.24483
0.537771	4.09525
0.548621	4.09525
0.559427	4.09525
0.569674	4.09525
0.579822	4.09525
0.590441	4.09525
0.600654	4.33944
0.611383	4.99753
0.622122	4.99753
0.633065	4.99753
0.643991	4.99753
0.655647	4.99753
0.666771	5.39003
0.677615	5.75491
0.687857	5.75491
0.698095	5.75491
0.708363	5.75491
0.718557	5.75491
0.728737	6.09735
0.738972	6.5768
0.749168	6.5768
0.759392	6.5768
0.769602	6.5768
0.779843	6.5768
0.789993	6.87746
0.800525	7.44171
0.81182	7.44171
0.822931	7.44171
0.833144	7.44171
0.843356	7.44171
0.853975	7.70809
0.865347	8.33628
0.87549	8.33628
0.885703	8.33628
0.895959	8.33628
0.906334	8.33628
0.916523	8.33628
0.926667	8.91974
0.937504	9.25194
0.948083	9.25194
0.958965	9.25194
0.969314	9.25194
0.979536	9.25194
0.990221	9.67696
1.00062	10.1831
1.01208	10.1831
1.02303	10.1831
1.03372	10.1831
1.04394	10.1831
1.05415	10.4749
1.06455	11.0352
1.07473	11.1258
1.08495	11.1258
1.0953	11.1258
1.10554	11.1258
1.11578	11.3933
1.12701	11.8256
1.13719	12.0775
1.14815	12.0775
1.15838	12.0775
1.1686	12.0775
1.17872	12.2425
1.18974	12.5661
1.20139	13.0362
1.21159	13.0362
1.22181	13.0362
1.23199	13.0362
1.24211	13.1892
1.25294	13.4899
1.26306	13.784
1.27324	14.0005
1.2835	14.0005
1.2943	14.0005
1.30449	14.0005
1.31467	14.2841
1.32538	14.5621
1.33585	14.8348
1.34599	14.9694
1.35657	14.9694
1.36672	14.9694
1.37681	15.1027
1.38754	15.3658
1.39776	15.6245
1.40808	15.8789
1.41908	15.8789
1.42932	15.8789
1.43957	15.8789
1.45028	16.0671
1.46054	1
1.47073	6
1.48152	9
1.49274	9
1.50392	9
1.51412	9
1.52426	9.43651
1.53445	9.85348
1.54465	9.95497
1.55488	9.95497
1.56507	9.95497
1.57533	9.95497
1.58553	10.1549
1.59567	10.638
1.6061	10.7321
1.61639	10.8252
1.62695	10.8252
1.6371	10.8252
1.64772	11.0092
1.65834	11.4561
1.66913	11.63
1.67931	11.716
1.69038	11.716
1.70057	11.716
1.71071	11.8014
1.72126	12.2191
1.73134	12.5433
1.74157	12.623
1.75236	12.623
1.76258	12.623
1.77273	12.623
1.7838	12.9369
1.79418	13.2434
1.80439	13.5429
1.81445	13.5429
1.82448	13.5429
1.83556	13.5429
1.84616	13.6902
1.8575	14.0516
1.86919	14.4039
1.87955	14.4733
1.88971	14.4733
1.89991	14.4733
1.91003	14.6112
1.92022	14.883
1.93031	15.15
1.9409	15.4123
1.9516	15.4123
1.96183	15.4123
1.97206	15.4123
1.98293	15.6702
1.99416	15.8609
2.00481	16.2355
2.01492	16.3585
2.02576	16.3585
2.03688	16.3585
2.04702	16.4196
2.05724	16.6619
2.06774	16.9007
2.07793	17.1361
2.08805	17.3106
2.09819	17.3106
2.10886	17.3684
2.11899	17.5405
2.12928	17.7675
2.1396	18.0471
2.15023	18.2677
2.16039	18.2677
2.17063	18.2677
2.18079	18.3771
2.19116	18.6475
2.20133	18.8611
2.2122	19.1248
2.22242	19.2292
2.23267	19.2292
2.24285	19.3331
2.25298	19.5391
2.26308	19.7431
2.27405	19.995
2.28496	20.1943
2.29528	20.1943
2.30591	20.2438
2.31607	20.3425
2.32621	20.5871
2.33705	20.8289
2.34773	21.0678
2.36013	21.1626
2.37028	21.1626
2.38086	21.3041
2.39213	21.5842
2.40333	21.7689
2.41436	21.9976
2.42514	22.1337
2.43556	22.1337
2.44651	22.224
2.45665	22.4035
2.46681	22.6257
2.47752	22.802
2.4887	1
2.4989	3
2.50908	3
2.51941	5
2.52982	9
2.54043	12.0833
2.55145	12.4916
2.56162	12.8088
2.57201	12.9645
2.5821	12.9645
2.59258	12.9645
2.60336	13.0416
2.61393	13.3457
2.62405	13.7162
2.63488	13.8616
2.64541	13.8616
2.65558	13.8616
2.66617	14.0055
2.67716	14.2187
2.6873	14.4979
2.69745	14.7719
2.70769	14.7719
2.71781	14.7719
2.7285	14.7719
2.7391	15.1073
2.75004	15.4354
2.76015	15.693
2.77052	15.693
2.78163	15.693
2.79224	15.693
2.80324	16.0715
2.81332	16.2574
2.8236	16.5627
2.83386	16.6231
2.84473	16.6231
2.85509	16.6231
2.86531	16.8624
2.87584	1
2.88611	6
2.89633	8
2.90655	9
2.91674	9
2.92688	9
2.93699	9.64727
2.9476	9.95497
2.95777	9.95497
2.96804	9.95497
2.97918	9.95497
2.98942	9.95497
2.99959	10.4475
3.00976	10.8252
3.0206	10.8252
3.03167	10.8252
3.04183	10.8252
3.0521	10.8252
3.06257	11.2795
3.07275	11.63
3.08288	11.716
3.09397	11.716
3.1047	11.716
3.11482	11.716
3.12616	12.1367
3.13743	12.5433
3.1481	12.623
3.15846	12.623
3.16862	12.623
3.17894	12.623
3.18943	12.8592
3.20029	13.2434
3.21144	13.5429
3.22216	13.5429
3.23231	13.5429
3.24307	13.5429
3.2532	13.6902
3.26395	14.0516
3.27533	14.3341
3.28655	14.4733
3.2971	14.4733
3.30723	14.4733
3.31772	14.4733
3.32784	14.8155
3.33932	15.15
3.35364	15.4123
3.36383	15.4123
3.37395	15.4123
3.38437	15.4123
3.3956	1
3.40575	1
3.41586	3.90856
3.42601	4.63158
3.43609	4.63158
3.44618	4.63158
3.45721	5.05378
3.46734	5.25165
3.47748	5.25165
3.48758	5.44207
3.49769	5.44207
3.50787	5.44207
3.51795	5.62582
3.52962	6.14322
3.53995	6.14322
3.55047	6.14322
3.56074	6.306
3.57103	6.306
3.58127	6.306
3.59207	6.91805
3.60306	7.0626
3.61335	7.0626
3.62352	7.20419
3.63419	7.20419
3.64511	7.20419
3.65537	7.61288
3.66558	8.00038
3.67584	8.00038
3.68691	8.12537
3.69713	8.12537
3.70734	8.12537
3.71746	8.36968
3.72811	8.83778
3.73894	8.95093
3.74907	9.06265
3.75994	9.06265
3.77056	9.06265
3.78079	9.06265
3.79099	9.38974
3.80146	9.80873
3.81262	10.0116
3.82356	10.0116
3.83385	10.0116
3.84469	10.0116
3.85604	10.4053
3.8662	10.691
3.87633	10.9692
3.88645	10.9692
3.89662	10.9692
3.90741	10.9692
3.91759	11.2405
3.92805	11.5922
3.93962	11.8491
3.95074	11.8491
3.96091	11.8491
3.97172	11.8491
3.98194	12.1005
3.99234	12.5082
4.00243	12.6676
4.01253	12.7465
4.0232	12.7465
4.03342	12.7465
4.04475	13.0575
4.05496	13.2859
4.06569	13.436
4.07713	13.6581
4.08735	13.6581
4.0976	13.6581
4.10837	1
4.11852	5
4.12985	7.42017
4.13993	7.81738
4.15007	7.81738
4.16017	7.81738
4.17075	7.9453
4.1809	7.9453
4.19103	8.19506
4.20117	8.67272
4.21182	8.67272
4.2226	8.67272
4.23278	8.67272
4.24292	8.78802
4.25307	9.12509
4.26317	9.55582
4.27342	9.55582
4.28359	9.55582
4.29419	9.55582
4.30441	9.66047
4.31536	9.96775
4.32545	10.3632
4.33558	10.4597
4.34566	10.4597
4.35582	10.4597
4.36593	10.5553
4.376	10.837
4.38609	11.2015
4.39627	11.3793
4.40634	11.3793
4.41676	11.3793
4.42687	11.3793
4.43694	11.5544
4.4473	11.9809
4.45747	12.3113
4.46755	12.3113
4.47814	12.3113
4.48827	12.3113
4.4994	12.3925
4.50965	12.7122
4.51987	13.024
4.5301	13.253
4.54035	13.253
4.55101	13.253
4.5612	13.253
4.57134	13.4035
4.58169	1
4.5919	5
4.60257	7.14286
4.61273	7.14286
4.62287	7.14286
4.63304	7.14286
4.64371	7.28286
4.65389	7.81738
4.664	8.07116
4.67469	8.07116
4.68479	8.07116
4.69518	8.07116
4.70574	8.19506
4.71594	8.43732
4.72679	9.01415
4.73704	9.01415
4.74757	9.01415
4.75776	9.01415
4.76814	9.12509
4.7784	9.12509
4.78856	9.55582
4.79904	9.96775
4.80937	9.96775
4.82065	9.96775
4.83094	9.96775
4.84144	10.0681
4.85172	10.0681
4.86206	10.5553
4.87221	10.837
4.88233	10.837
4.89254	10.837
4.90337	11.0208
4.91422	11.0208
4.92509	11.3793
4.93534	11.7269
4.94557	11.7269
4.9557	11.7269
4.96582	11.9809
4.97603	11.9809
4.98625	12.2295
4.99666	12.6331
5.00733	12.6331
5.01831	12.6331
5.02945	12.8691
5.04005	12.8691
5.0503	13.024
5.06175	13.4035
5.07325	13.5523
5.08343	13.5523
5.09441	13.6261
5.10468	13.7725
5.11495	13.9891
5.1251	14.343
5.1353	14.4821
5.14553	14.4821
5.15591	14.4821
5.1661	14.6883
5.17628	14.8916
5.18753	15.1584
5.19788	15.4206
5.20803	15.4206
5.21843	15.4206
5.22936	15.6143
5.23955	15.7421
5.24976	15.8689
5.25994	16.2433
5.27078	16.3662
5.28094	16.3662
5.29156	16.4273
5.30237	16.5489
5.31266	16.7893
5.32291	17.085
5.33421	17.3179
5.34434	17.3179
5.35537	17.3757
5.36552	17.4906
5.37564	17.7182
5.38644	17.9986
5.39748	18.2747
5.40826	18.2747
5.41839	18.2747
5.42907	18.384
5.43929	18.6006
5.44981	18.8679
5.46	19.079
5.47016	19.2358
5.48029	19.2358
5.49078	19.2358
5.50104	19.3913
5.51135	19.6478
5.52215	19.8506
5.53353	1
5.54404	4
5.55429	4
5.56447	4
5.57462	7
5.58533	11
5.5959	11.3592
5.60654	1
5.61682	2
5.62758	2
5.6382	2
5.64913	3
5.66054	6
5.67069	6.79157
5.68097	6.93882
5.69122	6.93882
5.70145	6.93882
5.71247	6.93882
5.72371	6.93882
5.73391	7.63173
5.74412	7.76276
5.75438	7.76276
5.76461	7.76276
5.77556	7.76276
5.78687	7.76276
5.79712	8.3868
5.80833	8.62359
5.8185	8.62359
5.82869	8.62359
5.83995	8.62359
5.85035	8.62359
5.86056	9.18859
5.8713	9.51131
5.88228	9.51131
5.89245	9.51131
5.90266	9.51131
5.91287	9.51131
5.92308	10.0259
5.93322	10.419
5.94328	10.419
5.95376	10.419
5.96394	10.419
5.97428	10.419
5.9844	10.7978
5.99457	11.1636
6.00479	11.342
6.01526	11.342
6.02568	11.342
6.0359	11.342
6.04626	11.6045
6.05695	12.0292
6.06712	12.2769
6.07751	12.2769
6.08822	12.2769
6.09846	12.2769
6.10994	12.5196
6.12017	12.7577
6.13115	13.221
6.14157	13.221
6.15207	13.221
6.16245	13.221
6.17266	13.3719
6.18336	13.6685
6.19369	14.0305
6.20411	14.1727
6.21438	14.1727
6.22446	14.1727
6.23468	14.1727
6.24526	14.522
6.25602	14.7277
6.26665	15.1305
6.27679	15.1305
6.28698	15.1305
6.29723	15.1305
6.30739	15.3931
6.31759	15.6514
6.32836	15.9054
6.33853	16.0933
6.34866	16.0933
6.3588	16.0933
6.36941	16.2173
6.37951	16.5233
6.38977	16.7042
6.4	17.0014
6.41089	17.0602
6.421	17.0602
6.43122	17.0602
6.44312	17.2935
6.45321	17.5236
6.46391	17.8071
