time	rtt	rto
1622.3	65.332	86.9886
1625.08	68.1152	87.9499
1628.25	69.7699	86.5131
1630.43	70.4419	84.4589
1632.2	71.0529	82.1382
1633.92	72.3673	80.144
1637.46	75.9114	82.5795
1638.94	75.5644	83.579
1642.41	74.156	82.4
1644.78	76.4041	83.8978
1645.93	76.4958	84.7496
1649.78	76.6493	85.2235
1651.3	75.1421	83.5709
1658.56	80.9778	88.7882
1658.74	76.6054	87.049
1659.47	77.1359	86.1781
1692.76	70.3588	88.0393
1694.31	69.1471	89.7684
1698.95	70.6011	88.9864
1700.91	70.3856	88.0873
1701.87	69.5552	87.6706
1704.45	70.4434	86.054
1705.97	68.4177	86.2776
1710	72.3788	83.1161
1713	73.9866	82.5145
1713.16	70.4469	81.5889
1715.79	70.8614	80.2706
1717.82	71.7867	78.3017
1721.64	71.7651	76.825
1724.19	72.7798	76.5944
1725.17	66.5269	80.2337
1729.49	70.71	78.5335
1733.68	74.1555	79.9905
1764.28	71.4189	78.0558
1770.31	75.5254	80.8747
1772.25	73.2021	79.9438
1775	73.9742	79.9908
1777.16	75.242	81.2599
1778.58	74.0371	80.5491
1782.96	76.9361	83.1406
1783.63	73.5138	80.7972
1786.43	76.222	82.0786
1789.14	76.0665	82.5615
1790.18	76.9876	83.7117
1794.32	78.4216	85.8696
1795.68	77.7656	86.315
1797.68	75.9461	84.2931
1801.32	77.0679	83.9674
1802.71	77.4852	84.0076
1807.33	77.7445	84.1219
1808.82	75.0738	82.9744
1844.37	80.0237	85.8094
1848.1	77.7087	84.8847
1851.31	78.9677	85.4701
1853.02	77.912	84.4633
1855.45	78.2917	84.0251
1857.8	79.1555	84.53
1859.87	76.8226	83.29
1862.38	78.6908	83.3074
1865.39	78.8809	83.3885
1867.73	81.1441	85.8469
1869.71	80.4742	86.5597
1871.52	81.2888	87.7537
1875.23	80.806	87.792
1877.82	82.0511	88.9997
1880.8	83.02	90.665
1881.13	79.6791	88.1217
1884.84	82.0354	88.5235
1888.7	81.2901	87.7461
1891.7	82.822	88.7575
1930.1	85.633	92.3981
1935.37	87.1783	96.3143
1936.97	85.5699	96.7894
1940.1	87.075	98.4438
1942.09	86.5657	98.6013
1944.33	86.4393	98.1863
1947.69	87.7221	98.9901
1948.37	85.8993	97.1147
1951.52	86.0349	95.6861
1954.73	86.855	95.3696
1955.51	87.5159	95.6393
1958.53	88.7568	96.9585
1960.15	88.5263	97.3086
1962.94	87.6071	96.2298
1965.14	87.2498	94.8504
1967.51	86.6388	93.0203
1969.69	88.5024	93.7164
1972.35	87.4181	92.7904
1981.44	92.6644	97.917
1981.58	89.7831	97.8757
2018.69	88.4598	96.1069
2025.79	90.3173	96.7969
2028.46	91.487	98.3631
2030.24	90.0254	97.5317
2033.67	70.6618	111.189
2036.84	71.6015	118.062
2039.03	71.4264	121.274
2040.84	71.0613	122.144
2044.13	71.6652	120.59
2049.74	68.2864	120.998
2050.13	68.5034	119.428
2086.9	68.122	117.14
2099.23	73.3417	109.54
2099.38	70.7949	105.65
2100.2	69.8685	102.818
2101.91	68.1418	101.441
2103.86	69.984	97.8844
2108.62	71.5213	93.3336
2110.31	71.2124	89.9358
2111.54	70.6022	87.6548
2114.72	70.4601	85.7493
2116.03	66.0894	87.8454
2118.48	68.288	86.6173
2151.89	64.9824	88.131
2162.64	63.3433	89.8352
2164.73	65.3111	88.4039
2168.31	68.0603	84.3373
2170.56	68.552	80.7298
2172.58	68.6589	77.8883
2174.02	70.0303	77.0039
2177.98	69.2655	75.3451
2179.94	69.5287	74.3626
2182.21	70.6169	74.7911
2183.69	68.8705	73.7401
2185.84	69.7539	73.2245
2189.93	71.3556	74.5795
2217.81	65.849	76.5418
2232.14	69.4106	75.0546
2233.09	68.3382	74.2494
2236.17	67.7661	74.0368
2239.57	68.9181	72.8067
2240.44	67.7717	72.7819
2243.58	69.4608	72.5898
2244.85	70.6271	73.678
2248.08	69.9605	73.547
2250.59	70.5835	74.0498
2252.27	69.9603	73.5703
2255.22	71.4752	74.8471
2256.67	70.7354	74.7473
2260.07	70.0579	73.7943
2290.71	72.894	76.2427
2303.68	71.4364	76.105
2305.61	72.4623	77.0229
2307.99	71.7206	76.6483
2311.56	71.9099	76.4615
2313.17	72.6768	77.0594
2315.18	71.4974	75.988
2317.32	72.4159	76.1779
2320.42	75.4447	79.5923
2322.99	74.7923	80.9695
2324.39	72.23	78.7976
2326.61	74.2991	79.4949
2329.18	73.8504	79.2853
2331.33	74.6121	79.8348
2333.64	73.5183	78.8016
2370.41	79.5806	84.7786
2370.85	67.0793	87.9127
2372.38	66.6684	89.6779
2374.16	66.0783	90.6336
2376.62	64.9275	91.5004
2385.61	72.3232	88.2138
2386.43	71.2172	84.3162
2389.28	71.8519	82.0631
2390.34	69.7747	80.3571
2390.57	69.9087	78.7895
2391.05	67.9587	79.1895
2398.23	73.7372	80.7677
2398.5	71.7788	79.3804
2399.71	70.4294	77.6932
2400.74	69.32	77.3298
2408.24	74.4942	79.9711
2441.89	71.2441	77.8769
2442.06	71.1317	76.2186
2444.46	71.9836	75.8863
2446.2	71.9461	75.5039
2448.6	71.8201	75.0002
2452	66.2665	78.5952
2453.17	66.6684	80.2176
2457.16	67.7471	79.9149
2458.54	68.1304	79.0007
2460.01	69.3969	76.9528
2462.8	72.131	77.8994
2465.16	74.1072	80.5636
2467.09	68.7651	79.5602
2469.91	71.3622	78.4587
2471.53	71.7393	77.9383
2475.54	74.734	80.7722
2478.64	70.2951	79.0574
2506.85	64.8972	82.3814
2507.14	65.0395	83.8919
2508.87	64.285	84.9543
2512.16	65.901	83.5915
2516.47	67.7824	80.4981
2516.68	64.5795	80.8733
2518.17	64.9399	80.2949
2523.71	66.4783	78.0894
2527.57	68.9562	77.1244
2527.77	67.6683	74.787
2529.93	67.0518	73.5168
2531.9	68.9372	73.57
2534.69	69.4653	74.0543
2535.87	68.7045	73.3728
2537.13	67.1108	72.8623
2543.16	71.5718	75.725
2543.39	67.6407	74.5429
2544.72	65.7756	75.1834
2580.44	73.5057	79.6003
2580.65	73.4453	82.2405
2583.4	74.4437	84.8214
2584.4	72.1234	83.5805
2587.65	71.0672	81.22
2589.09	72.3671	80.816
2591.78	73.6066	81.6812
2594.99	71.2476	79.3428
2596.81	69.143	78.8567
2599.11	71.2957	77.4455
2600.6	70.5066	76.0596
2602.99	70.964	74.9486
2607.05	74.8744	78.4941
2608.46	73.6977	79.3839
2611.09	74.547	80.7457
2614.22	76.8109	83.9924
2615.69	72.4617	81.2433
2617.68	74.2407	80.9584
2619.38	74.5761	80.9388
2652.87	72.3277	79.5425
