time	rtt	rto
2368.55	69.6196	226.005
2411.54	66.7729	218.299
2420.06	63.7436	211.158
2432.14	63.461	202.112
2445.18	64.5979	190.847
2478.19	66.5307	177.819
2478.25	65.9018	166.341
2488.44	68.2496	153.616
2501.39	69.1168	141.839
2512.31	67.0061	133.684
2544.67	66.4197	126.762
2545.32	67.0728	119.762
2555.69	77.3619	112.773
2565.47	76.9159	106.579
2577.96	76.4424	101.054
2588.73	75.8594	96.0029
2612.8	67.6043	96.7864
2613.24	67.6249	96.3707
2623.83	68.0098	94.8627
2634.91	69.3263	91.8821
2648.32	82.6478	98.9135
2658.53	80.4497	100.547
2671.57	82.7132	103.537
2682.85	69.9223	101.143
2695.49	82.2058	103.067
2707.13	83.2084	104.805
2717.12	82.1434	104.073
2728.76	80.3208	100.857
2740.27	91.5372	110.723
2751.69	93.0285	118.275
2763.36	91.6974	120.946
2775.98	92.9344	123.175
2786.67	90.83	121.326
2799.63	92.3703	120.893
2810.02	92.7545	120.149
2821.8	92.906	118.975
2833.18	92.7774	117.246
2844.83	93.043	115.645
2856.48	104.419	126.686
2868.08	104.596	133.435
2879.92	103.819	136.088
2891.92	105.159	138.329
2902.94	103.214	136.575
2914.89	104.741	136.099
2927.37	105.393	135.539
2939.01	105.727	134.607
2949.73	104.808	132.058
2961.24	104.669	129.378
2973.72	116.945	140.657
2985.45	117.272	147.686
2996.15	116.092	150.021
3009.55	117.527	152.107
3019.92	116.876	151.663
3031.11	116.082	149.392
3042.94	115.439	146.137
3054.59	115.448	143.051
3068.34	118.481	143.576
3079.31	117.942	142.53
3090.83	116.982	139.995
3101.7	127.558	149.51
3112.89	127.347	154.831
3124.31	128.033	158.236
3137.42	127.75	159.208
3147.76	127.714	158.823
3159.12	127.896	157.802
3170.99	127.959	156.269
3182.68	127.971	154.392
3195.13	126.666	150.866
3206.41	126.981	148.15
3217.54	126.589	145.266
3229.35	127.14	143.409
3242.39	129.373	144.194
3255.2	130.796	145.846
3266.12	128.607	143.998
3277.96	130.082	143.964
3288.18	128.962	142.248
3299.19	128.103	139.74
3311.22	128.414	138.08
3322.82	127.594	135.766
3334.36	127.674	134.083
3345.79	128.124	133.284
3357.64	128.17	132.65
3370.14	127.617	131.471
3381.75	126.458	131.432
3392.81	137.249	141.502
3403.97	125.883	140.691
3428.08	70.311	188.321
3439.19	68.8777	217.145
3450.85	68.9917	231.328
3462.54	69.5005	235.117
3474.06	69.8901	232.087
3513.91	62.939	231.112
3525.82	63.1462	225.035
3536.13	61.9812	217.008
3550.74	63.3058	205.737
3581.77	67.7404	190.009
3583.22	68.8887	174.861
3593.32	67.3782	162.931
3604.91	68.6796	150.977
3616.78	65.9117	142.982
3649.84	67.6554	133.801
3650.26	66.9592	126.319
3661.01	77.6305	117.204
3671.32	77.8391	110.22
3683.85	78.8457	105.758
3696.1	79.1226	102.3
3717.97	67.9992	102.638
3718.38	68.0586	101.725
3728.9	67.7589	100.336
3740.44	68.9899	97.3293
3751.95	80.2249	99.5969
3763.65	79.6711	99.8565
3774.47	78.2694	97.8192
3786.19	68.1065	98.0449
3797.86	79.4203	98.0795
3811.05	82.0178	100.441
3822.5	81.937	101.324
3833.2	81.124	100.384
3844.41	92.0451	111.451
3856.03	92.282	118.373
3867.67	93.0743	122.993
3880.15	93.8633	125.976
3891.03	93.0669	126.035
3902.74	91.5719	123.362
3914.42	91.7996	120.87
3925.99	92.6982	119.337
3937.6	93.0539	117.899
3949.27	93.1464	116.283
3960.96	104.646	127.436
3975.02	107.249	136.972
3985.33	105.083	139.864
3997.17	106.011	141.719
4008.54	105.704	141.475
4019.51	105.003	139.409
4031.52	105.426	137.453
4042.35	104.649	134.295
4055.07	105.703	132.481
4065.69	104.633	129.251
4077.44	116.178	139.35
4089.23	114.103	142.918
4101.79	116.33	146.865
4113.27	115.972	148.098
4125	116.339	148.317
4136.56	116.949	148.147
4147.93	116.324	146.358
4159.02	116.574	144.526
4171.33	116.164	141.989
4182.1	116.318	139.691
4194.61	117.072	138.3
4205.58	127.855	148.854
4218.46	129.098	156.523
4230.71	128.803	160.367
4240.9	127.506	160.444
4253.83	128.698	160.807
4264.6	127.946	159.195
4276.43	128.405	157.677
4288.17	129.048	156.49
4299.71	128.244	153.948
4310.48	127.611	150.765
4323.15	128.163	148.574
4333.98	128.3	146.652
4345.59	126.093	142.334
4358.77	127.952	141.085
4369.11	128.098	140.019
4380.82	126.889	137.586
4392.82	128.124	137.045
4403.98	127.427	135.627
4416.28	127.983	135.066
4427.35	127.514	133.948
4439.03	128.419	134.032
4450.63	127.367	132.728
4463.07	128.99	133.53
4473.67	127.976	132.775
4486.06	127.189	131.552
4498.1	128.864	132.228
4521.15	70.3903	181.036
4532.27	69.0837	210.751
4543.82	70.0549	224.975
4555.54	69.3899	230.05
4568.09	69.8601	227.949
4607.78	63.8596	226.88
4618.69	63.0151	221.823
4633.44	65.2245	211.608
4642.94	62.4227	202.782
4673.16	65.2623	190.119
4674.04	65.8507	177.392
4683.7	64.8807	166.403
4696.98	63.3738	157.338
4708.68	65.5708	146.53
4742.11	68.3686	134.459
4742.54	68.4315	124.417
4751.69	77.499	116.222
4763.64	79.8409	112.268
4775.37	78.3166	106.945
4786.66	77.8535	102.037
4810.66	68.4229	101.583
4811.1	68.528	100.157
4820.84	69.0229	97.7995
4832.26	68.5008	95.8102
4845.54	81.493	99.9681
4855.99	80.521	101.026
4868.88	82.1188	102.877
4879.16	68.3699	102.318
4891.48	80.3055	101.768
4902.28	81.3248	101.883
4914.16	81.8189	101.872
4925.76	80.1294	99.3375
4937.82	91.9864	110.413
4949.04	92.9483	118.188
4960.74	91.7563	121.16
4973.21	93.9532	124.663
4983.87	92.2637	124.102
4995.66	93.2836	123.886
5007.34	93.0822	122.561
5019.83	93.971	121.771
5031.19	93.2777	119.603
5042.44	93.3395	117.428
5053.99	104.697	128.024
5065.55	104.715	134.269
5078.26	104.929	137.685
5090.34	106.379	140.535
5101.6	105.844	140.735
5113.65	106.219	140.198
5125.01	105.036	137.454
5136.68	105.307	134.944
5148.32	105.775	132.898
5159.96	105.867	130.81
5172.52	118.25	142.592
5184.24	118.594	149.95
5194.88	116.482	151.422
5206.57	116.159	150.934
5218.28	116.539	149.954
5229.91	116.146	147.824
5241.58	116.47	145.802
5255.77	118.989	146.392
5265.9	117.476	144.22
5277.82	117.779	142.3
5288.94	116.293	138.602
5300.36	127.419	147.995
5311.94	127.587	153.705
5323.14	128.166	157.287
5334.98	128.279	158.855
5346.47	128.097	158.724
5358.06	128.05	157.628
5369.73	128.059	155.994
5381.53	125.682	151.375
5393.64	127.634	149.737
5405.38	127.47	147.787
5417.11	128.069	146.547
5428.56	128.097	145.186
5440.58	128.482	144.192
5452.02	128.759	143.36
5462.98	127.871	141.359
5475.34	128.756	140.621
5487.21	129.042	140.087
5498	128.168	138.408
5510.59	128.938	137.853
5521.35	127.574	135.675
5533.99	128.484	135.016
5544.59	127.355	133.11
5557.17	128.488	132.955
5568.82	128.112	132.289
5580.39	128.224	131.849
5592.31	129.206	132.551
5603.01	127.556	131.626
5626.37	69.1014	182.039
5639.25	70.3232	210.525
5650.76	70.1196	225.015
5661.06	68.6299	230.987
5672.85	69.7392	228.862
5716.14	65.2787	226.398
5728.94	67.7512	217.583
5739.71	66.7631	207.98
5749.99	65.3048	198.541
5780.13	63.8909	189.42
5781.46	65.0071	178.535
5799.05	70.0105	163.466
5809.32	69.504	151.1
5815.07	64.957	144.413
5848.21	67.4903	135.326
5848.63	67.124	127.562
5858.4	76.8278	117.049
5869.61	70.4712	110.114
5882.56	73.1397	101.989
5894.16	78.9633	100.567
5916.59	68.2464	99.6673
5916.89	68.1856	98.1482
5927.87	69.3471	95.1986
5938.82	69.0871	92.6826
5949.92	79.9135	96.2332
5962.3	79.6153	97.7177
5974.21	79.9205	98.4696
5985.77	69.0706	97.4746
5997.86	80.9285	99.389
6008.02	80.0237	99.0505
6020.26	81.3446	99.7197
6031.37	81.4394	99.6914
6043.41	93.2724	112.414
6054.91	92.4817	119.276
6066.62	92.2139	122.641
6078.2	92.2685	123.959
6090.62	92.6334	124.245
6101.23	93.1115	123.982
6113.04	92.6646	122.342
6125.48	94.0142	121.857
6137.08	93.5395	120.134
6147.94	92.9055	117.46
6159.76	104.411	127.881
6171.32	104.578	134.175
6183.09	104.759	137.583
6194.88	104.158	138.118
6206.31	104.972	138.324
6218.63	105.489	137.998
6230.52	104.941	136.152
6241.28	104.076	132.992
6252.98	104.888	130.928
6265.95	106.039	130.055
6276.23	115.912	139.838
