time	rtt	rto
5467.6	104.846	134.245
5479.15	104.697	131.832
5490.97	104.993	129.734
5502.53	104.164	126.651
5514.42	115.846	137.068
5525.9	115.938	143.344
5537.5	116.171	146.869
5549.19	116.707	148.825
5561.33	116.192	148.526
5572.27	116.357	147.505
5584.74	117.04	146.63
5595.49	116.23	144.22
5607.52	116.422	141.979
5619.15	116.521	139.822
5630.49	115.97	137.058
5643.03	128.323	148.482
5654.71	128.654	155.721
5667.13	129.499	160.578
5677.44	128.12	161.241
5688.94	127.496	159.94
5700.6	128.194	158.858
5712.93	128.094	157.076
5723.72	128.127	155.039
5737.48	129.829	154.775
5747.7	128.421	152.239
5758.92	128.36	149.761
5776.22	133.055	152.748
5784.27	129.396	149.977
5796.04	128.825	146.873
5807.26	129.719	145.278
5818.86	129.823	143.862
5829.96	129.267	141.867
5840.33	127.296	138.58
5853	129.17	137.625
5863.75	126.17	136.564
5877.46	129.649	136.653
5887.71	128.654	135.373
5898.82	122.49	138.278
5910.58	126.177	136.464
5924.24	128.096	135.227
5934.28	126.922	133.51
5946.25	127.257	131.995
6011.18	63.6032	186.452
6056.78	67.7634	214.711
6057.09	67.7782	228.651
6067.72	77.7817	224.019
6077.79	66.4792	226.298
6124.36	67.4784	221.926
6124.67	67.5367	214.179
6135.28	78.0958	195.273
6146.6	78.7459	178.636
6157.05	79.1381	164.252
6191.41	66.94	162.827
6191.77	67.0541	158.795
6202.35	66.9368	153.385
6214.48	67.7742	146.401
6227.54	80.6359	131.401
6236.56	79.3928	118.573
6257.57	66.0424	120.264
6259.08	67.2606	118.613
6270.6	68.1206	115.173
6282.7	68.076	111.484
6293.92	66.304	109.257
6306.21	78.384	105.937
6317.85	81.1512	106.011
6328.69	70.9813	101.641
6341.03	81.8641	103.233
6352.13	81.4262	103.118
6363.87	81.0711	101.965
6376.24	82.1829	101.806
6388.45	82.1071	101.003
6399.71	81.6944	99.4218
6411.57	93.043	110.597
6423.06	94.2686	118.761
6434.29	93.127	122.069
6446.78	94.494	124.873
6457.13	93.1643	124.268
6468.54	92.2027	121.818
6480.25	91.7068	118.726
6492.85	93.0356	117.347
6504.3	92.5847	115.176
6515.47	103.535	125.364
6527.12	103.933	131.815
6538.54	104.175	135.449
6550.84	103.904	136.552
6561.85	104.378	136.79
6573.92	105.283	136.951
6585.12	104.777	135.497
6596.72	103.738	132.414
6608.56	104.1	129.903
6620.17	104.448	127.84
6632.87	105.62	127.074
6644.41	116.778	138.453
6655.69	117.015	145.509
6667.61	116.624	148.81
6678.31	116.333	149.643
6690.14	116.083	148.868
6702.6	117.367	148.779
6714.38	117.573	147.97
6725.85	117.144	146.007
6737.03	116.764	143.389
6749.88	116.766	140.841
6764.55	120.044	142.105
