time	cwndsize
0	1
0.0138589	1
0.0245044	1
0.0361132	1
0.0464735	1
0.0584148	1
0.0692619	2
0.0798236	2
0.0913751	2
0.103037	2
0.114775	2
0.126321	2
0.138295	4
0.149698	4
0.159883	4
0.171054	4
0.181901	4
0.192092	4
0.204404	6
0.215593	7
0.226013	8
0.237902	8
0.248349	8
0.259543	8
0.270825	10
0.281023	11
0.291751	12
0.30456	13
0.315334	13
0.326471	15
0.337975	16
0.348379	16
0.359244	17
0.370164	18
0.380674	1
0.39095	2
0.402041	3
0.413299	4
0.423598	5
0.433919	6
0.444183	7
0.454492	8
0.466025	9
0.476349	1
0.487652	2
0.498758	3
0.509626	4
0.520614	5
0.531634	5
0.542695	5
0.552981	5.39231
0.563244	5.57776
0.573368	5.75704
0.583516	5.75704
0.595314	5.93074
0.605476	6.09935
0.615844	6.26331
0.627931	6.42297
0.63905	6.57866
0.649697	6.57866
0.661963	6.87924
0.672571	7.0246
0.682828	7.16696
0.69415	7.30649
0.704277	7.44335
0.714585	7.5777
0.725007	7.5777
0.735232	7.70967
0.74608	7.83937
0.757977	7.96694
0.768266	8.09245
0.780014	8.21603
0.791792	8.33774
0.807994	8.45768
0.818119	8.57591
0.829436	8.69252
0.839748	8.80756
0.850216	8.9211
0.860433	9.03319
0.870703	9.14389
0.880976	9.25326
0.891228	9.36133
0.901398	9.46815
0.911574	9.46815
0.921782	9.57377
0.932676	9.67822
0.944494	9.78154
0.955207	9.88378
0.965359	9.98495
0.975616	10.0851
0.986463	10.1843
0.997214	10.2825
1.00824	10.3797
1.01862	10.476
1.02935	10.5715
1.03955	10.5715
1.04981	10.6661
1.06001	10.7599
1.07024	10.8528
1.08129	10.9449
1.09169	11.0363
1.10299	11.1269
1.11465	11.2168
1.12491	11.3059
1.13514	11.3944
1.14578	11.4821
1.15769	11.5692
1.16801	11.5692
1.17899	11.6557
1.18928	11.7415
1.19965	11.8266
1.21098	11.9112
1.22294	11.9951
1.23478	12.0785
1.24679	12.1613
1.25713	12.2435
1.26726	12.3252
1.27739	12.4063
1.28752	12.4869
1.29763	12.567
1.30773	12.6466
1.31858	12.6466
1.32992	12.7257
1.34014	12.8043
1.3515	12.8824
1.3631	12.96
1.37411	13.0371
1.38432	1
1.3946	2
1.40561	3
1.41589	4
1.42598	5
1.43608	6
1.44622	6
1.45637	7
1.46652	7.14286
1.47788	7.28286
1.48839	7.42017
1.49878	7.55493
1.50904	7.6873
1.51947	7.6873
1.53078	7.9453
1.54223	8.07116
1.55327	8.19506
1.56337	8.19506
1.57365	8.31709
1.58458	8.43732
1.59585	8.55584
1.60721	8.67272
1.61741	8.78802
1.62762	8.90182
1.63887	9.01415
