time	rtt	rto
1904.84	108.27	128.902
1908.2	109.093	124.315
1910.51	111.215	123.216
1912.18	107.111	121.359
1914.44	109.332	120
1917.1	111.989	120
1919.4	114.274	122.845
1922.44	107.435	121.746
1923.81	106.119	121.729
1926.66	102.807	124.128
1929.1	104.531	123.528
1935.5	110.711	122.806
1940.93	112.554	124.027
1944.83	116.251	128.629
1948.22	116.253	131.265
1951.43	119.345	136.004
1978.16	113.71	132.254
2001.14	118.595	134.709
2003.39	120.772	138.266
2010.68	120.642	139.907
2012.87	119.165	138.72
2015.84	119.395	137.59
2020.76	122.479	139.748
2025.08	120.133	137.986
2030.35	122.043	138.42
2032.72	122.111	138.27
2034.06	121.775	137.289
2036.45	121.945	136.351
2039.64	122.456	135.86
2046.06	126.595	139.776
2047.31	124.8	139.914
2047.44	123.562	138.14
2048.31	124.365	137.423
2050.43	123.682	135.777
2054.91	125.744	136.638
2061.41	125.835	136.965
2063.84	122.821	133.441
2072.87	127.329	135.868
2073.7	125.383	135.004
2075.33	123.811	132.369
2105.75	127.518	134.542
2124.48	123.259	132.704
2127.78	124.278	130.821
2136.63	125.878	131.18
2139.41	126.45	131.894
2145.05	129.066	135.135
2148	127.16	134.928
2153.96	133.043	141.168
2157.85	132.627	144.541
2160.04	129.564	142.936
2162.26	129.534	141.432
2165.39	131.199	141.945
2168.42	131.87	142.702
2169.73	129.986	140.74
2179	115.08	149.725
2186.54	113.585	155.846
2187.33	113.575	158.551
2190.46	115.064	157.619
2221.67	115.84	154.998
2239.13	114.578	153.158
2245.09	117.206	148.446
2252.63	115.926	145.497
2257.15	120.358	139.565
2258.12	118.606	135.9
2262.84	117.688	133.758
2265.31	117.222	132.258
2272.18	118.133	130.007
2276.06	118.149	128.144
2279.93	119.787	126.739
2281.52	119.143	124.875
2283.89	118.393	124.059
2285.84	117.35	124.26
2289.65	119.864	124.083
2291.77	121.912	126.139
2304.03	124.957	130.781
2314.32	127.662	136.689
2314.52	127.135	139.691
2316.68	126.145	140.155
2348.29	126.523	140.447
2364.54	125.326	138.857
2370.53	125.339	137.405
2378.54	125.803	136.597
2382.29	125.038	134.869
2383.97	126.646	135.236
2386.41	128.24	137.003
2390.76	127.816	137.411
2393.52	128.09	137.688
2399.86	127.605	137.024
2401.79	125.598	134.337
2407.1	127.039	133.658
2408.7	127.004	132.966
2411.05	127.018	132.342
2414.06	128.088	132.969
2416.14	126.354	131.364
2418.02	126.105	130.372
2420.37	128.332	131.592
2432.78	128.564	132.551
2437.09	122.674	134.778
2441.38	126.819	133.22
2446.06	129.303	134.791
2471.66	123.308	135.795
2478.7	114.056	144.159
2480.97	110.334	151.964
2485.76	107.141	158.579
2488.9	106.517	161.859
2491.99	107.947	161.03
2492.93	106.436	160.15
2497.34	106.505	157.834
2499.63	108.719	152.772
2502.91	109.33	147.539
2509.47	109.527	142.738
2512.74	110.869	137.376
2516.69	109.491	134.234
2518.14	109.363	131.511
2521.37	110.243	128.261
2524.7	110.554	125.294
2545.2	99.0407	132.96
2571.99	100.241	135.881
2580.22	101.452	135.625
2580.46	99.3807	136.201
2587.3	101.455	133.613
2590.28	101.05	131.265
2593.16	101.07	128.762
2594.39	102.229	125.24
2597.17	104.18	120.502
2602.43	104.987	120
2604.4	104.716	120
2606.76	103.756	120
2614.43	104.881	120
2616.49	103.662	120
2620.9	104.122	120
2621.75	103.517	120
2627.73	109.372	120
2628.07	106.588	120
2632.77	107.936	120
2646.31	100.978	120
2677.52	105.427	120
2684.17	103.845	120
2687	106.48	120
2693.43	105.992	120
2695.48	104.948	120
2697.81	104.529	120
2700.24	105.764	120
2702.84	108.263	120
2705.62	108.323	120
2710.86	108.315	120
2712.21	107.704	120
2714.92	108.037	120
2719.23	104.665	120
2723.53	106.93	120
2730.84	109.505	120
2732.94	111.109	120
2735.14	107.281	120
2737.5	109.524	120
2740.8	112.661	120
2742.65	109.761	120
2760.2	113.788	121.768
2793.6	115.983	126.344
2801.74	117.299	130.503
2803.07	115.972	131.328
2815.07	121.549	137.662
2815.27	119.703	139.24
2817.15	119.234	139.136
2818.19	117.932	136.981
2819.1	116.165	132.985
2821.28	118.27	132.205
2823.7	117.985	130.936
2829.66	118.717	130.522
2830.72	118.432	129.561
2833.06	118.056	128.16
2839.1	119.776	128.86
2842.93	119.305	128.505
2850.61	119.695	128.423
2852.42	119.38	127.743
