segno	rttvar	srtt	rto
5455	5.0005	306.01	326.012
5468	4.98049	306.625	326.547
5482	5.4702	307.492	329.373
5492	5.87475	308.378	331.877
5495	5.38895	308.87	330.425
5496	4.88233	309.29	328.819
5499	4.95193	309.935	329.743
5511	4.93213	310.544	330.273
5525	4.98988	311.189	331.149
5539	4.7495	311.693	330.691
5553	4.84894	312.336	331.732
5563	4.47156	312.754	330.64
5566	4.60602	313.38	331.804
5567	3.65239	313.479	328.088
5570	4.12597	314.172	330.676
5582	4.48528	314.868	332.809
5596	4.42279	315.397	333.088
5610	4.06395	315.771	332.026
5624	4.40006	316.447	334.047
5635	5.04964	317.321	337.52
5638	4.74259	317.799	336.769
5639	4.90024	318.471	338.072
5642	5.13543	319.201	339.743
5654	4.91932	319.735	339.412
5668	4.77023	320.275	339.356
5682	4.77721	320.875	339.984
5696	5.312	321.739	342.987
5708	4.90765	322.201	341.832
5711	5.00081	322.861	342.864
5712	4.61859	323.295	341.77
5715	4.96391	324.045	343.901
5727	5.2474	324.807	345.797
5740	6.03339	325.856	349.99
5757	5.279	326.233	347.349
5771	5.9951	327.251	351.232
5782	5.505	327.756	349.776
5786	4.78388	328.083	347.219
5789	4.55176	328.565	346.772
5801	4.42343	329.07	346.764
5816	3.88597	329.354	344.898
5830	4.16017	329.977	346.618
5845	4.72247	330.778	349.668
5857	5.06939	331.542	351.819
5861	4.87948	332.081	351.599
5864	5.17553	332.839	353.541
5877	5.23674	333.516	354.463
5891	5.29215	334.198	355.367
5906	5.04334	334.736	354.909
5921	4.91802	335.303	354.975
5933	4.47564	335.697	353.599
5936	4.86698	336.452	355.92
5937	4.60082	336.927	355.331
5940	5.41503	337.909	359.57
5953	5.42423	338.591	360.288
5968	4.46319	338.788	356.641
5983	4.848	339.539	358.931
5999	5.12401	340.283	360.779
6010	5.68694	341.205	363.952
6014	4.56292	341.354	359.605
6017	4.74383	342.014	360.99
6030	5.32036	342.896	364.177
6046	5.09043	343.446	363.807
6062	4.86302	343.968	363.42
6077	4.67319	344.481	363.174
6088	5.21019	345.334	366.175
6092	5.22033	345.99	366.872
6095	5.28804	346.677	367.829
6108	4.90408	347.146	366.762
6123	4.83003	347.722	367.042
6138	4.50968	348.165	366.204
6153	4.57413	348.761	367.058
6165	5.59245	349.842	372.212
6170	5.73047	350.61	373.532
6171	5.29058	351.107	372.269
6173	5.12484	351.685	372.184
6174	5.02526	352.276	372.377
6187	4.81569	352.799	372.062
6202	4.76636	353.377	372.442
6218	4.38357	353.781	371.315
6234	3.75946	354.017	369.055
6246	4.60021	354.907	373.308
6250	4.40491	355.384	373.004
6251	4.29941	355.882	373.08
6253	5.34821	356.944	378.337
6254	5.37996	357.629	379.148
6268	4.50331	357.863	375.876
6284	4.65947	358.504	377.142
6300	4.03348	358.773	374.907
6316	4.28657	359.404	376.55
6328	4.22145	359.907	376.793
6332	4.02055	360.334	376.417
6333	4.43387	361.044	378.779
6335	4.62133	361.692	380.177
6349	4.0807	361.999	378.322
6365	3.61337	362.275	376.729
6381	3.43216	362.636	376.365
6397	3.42838	363.064	376.777
6410	4.17736	363.867	380.576
6414	3.24619	363.923	376.908
6415	3.79681	364.604	379.792
6417	4.41868	365.39	383.065
6431	4.79685	366.131	385.319
6447	4.90187	366.783	386.391
6463	5.2266	367.558	388.465
6480	4.96186	368.079	387.927
6493	5.16073	368.799	389.442
6497	4.5554	369.141	387.363
6498	3.93385	369.4	385.136
6500	4.37906	370.114	387.631
6514	4.8892	370.917	390.474
6530	5.04602	371.606	391.791
6547	4.67534	372.052	390.753
6564	4.0695	372.333	388.611
6577	4.2565	372.936	389.962
6581	4.65579	373.667	392.29
6582	5.14988	374.496	395.096
6584	4.74923	374.94	393.937
6598	4.78344	375.55	394.684
6614	4.55404	376.034	394.25
6631	4.3261	376.489	393.793
6648	4.06148	376.897	393.143
6661	5.24106	377.995	398.959
6666	4.6651	378.362	397.022
6667	4.96453	379.095	398.953
6669	5.26877	379.868	400.943
6683	5.23071	380.507	401.43
6699	5.24771	381.17	402.16
6716	5.01895	381.711	401.787
6733	5.01893	382.338	402.414
6747	6.03531	383.474	407.615
6752	5.47984	383.951	405.87
6753	4.49945	384.145	402.143
6755	3.93159	384.424	400.15
6768	4.81266	385.356	404.607
6786	4.71409	385.908	404.765
6803	4.43838	386.36	404.113
6821	3.65154	386.521	401.127
6834	4.10128	387.202	403.607
6839	4.11685	387.723	404.19
6840	4.0193	388.189	404.266
6842	3.92052	388.642	404.324
6854	4.41506	389.379	407.039
6871	4.12174	389.784	406.271
6888	4.30141	390.389	407.595
6906	3.86221	390.707	406.156
6921	4.28616	391.402	408.547
6926	4.72992	392.16	411.079
6927	4.57306	392.673	410.965
6928	4.41558	393.165	410.828
6930	4.53634	393.778	411.923
6941	4.87397	394.514	414.01
6959	4.8669	395.119	414.587
6977	4.48772	395.538	413.489
6994	4.39242	396.051	413.621
7010	4.74422	396.776	415.753
7015	4.4533	397.224	415.037
7016	3.73171	397.42	412.347
7017	4.14892	398.095	414.691
7019	4.34016	398.709	416.07
7030	4.2897	399.226	416.385
7048	4.26345	399.749	416.803
7066	3.97013	400.136	416.016
7083	3.71352	400.504	415.358
7099	4.78438	401.503	420.641
7105	5.05073	402.235	422.437
7106	4.80976	402.745	421.984
7107	3.86987	402.877	418.356
7109	4.28148	403.566	420.692
7121	4.16135	404.041	420.687
7137	5.14097	405.051	425.615
7156	4.93028	405.589	425.31
7174	4.44889	405.964	423.76
7190	4.44535	406.519	424.3
7196	4.6073	407.155	425.584
7198	4.28645	407.571	424.716
7200	4.17875	408.053	424.768
7211	4.70196	408.837	427.644
7230	4.71758	409.432	428.302
7248	4.55117	409.939	428.143
7266	4.19173	410.328	427.095
7282	4.34438	410.928	428.306
7288	4.40107	411.499	429.104
7290	4.04894	411.874	428.069
7292	4.50073	412.606	430.609
7304	4.30855	413.072	430.306
7322	4.52891	413.721	431.836
7341	4.24705	414.146	431.134
7359	4.10315	414.605	431.018
7375	4.29242	415.212	432.382
7381	4.0789	415.642	431.958
7382	4.3856	416.305	433.848
7383	4.20094	416.761	433.565
7385	4.41141	417.392	435.037
7396	5.04905	418.262	438.458
7415	4.45975	418.598	436.437
7433	4.79067	419.321	438.484
7452	4.27929	419.664	436.782
7469	4.34545	420.232	437.614
7475	4.60848	420.907	439.341
7477	4.40844	421.383	439.017
7479	4.81032	422.135	441.376
7491	5.68181	423.172	445.899
7511	4.91805	423.501	443.173
7530	4.30753	423.81	441.04
7548	4.07317	424.231	440.524
7564	4.1146	424.761	441.22
7570	3.86145	425.149	440.595
7572	4.68404	426.043	444.779
7574	5.25427	426.914	447.931
7587	5.216	427.551	448.415
7607	4.11382	427.652	444.107
7625	4.45128	428.335	446.14
7644	4.17968	428.756	445.474
7660	4.43618	429.406	447.151
7666	4.54634	430.016	448.201
7668	3.66898	430.146	444.822
7670	4.09991	430.82	447.219
7683	3.98052	431.272	447.195
7701	4.80653	432.183	451.409
7721	4.71446	432.738	451.596
7740	4.5808	433.26	451.583
7757	5.08848	434.087	454.441
7764	5.42917	434.893	456.61
7766	5.5781	435.646	457.959
7768	5.14309	436.126	456.698
7784	5.85138	437.123	460.529
7805	4.8	437.329	456.529
7824	3.79107	437.424	452.589
7843	3.79152	437.898	453.065
7857	4.55441	438.754	456.971
7862	3.92275	439.007	454.698
7863	3.57561	439.324	453.627
7864	4.4097	440.188	457.827
7866	3.55722	440.313	454.542
7882	3.19809	440.578	453.37
7902	3.53332	441.146	455.279
7922	4.11454	441.878	458.336
7942	3.71397	442.192	457.048
7956	4.19129	442.895	459.66
7961	4.32413	443.485	460.782
7962	4.39224	444.06	461.629
7963	4.74323	444.784	463.757
7965	4.89064	445.451	465.013
7980	5.2501	446.242	467.242
8000	5.19621	446.871	467.656
8020	4.74538	447.295	466.277
8040	4.19048	447.611	464.373
8056	4.1862	448.133	464.877
8061	4.30595	448.716	465.94
8063	4.52275	449.362	467.453
8065	4.80059	450.067	469.269
8081	5.59988	451.066	473.466
8102	5.13901	451.536	472.092
8122	4.99594	452.107	472.091
8142	4.72976	452.598	471.517
8157	5.29721	453.473	474.662
8162	5.09726	454.035	474.424
8164	5.11893	454.683	475.159
8166	4.9809	455.254	475.178
8182	4.10844	455.441	471.874
8202	3.88736	455.844	471.393
8221	3.97725	456.374	472.283
8242	3.8046	456.785	472.004
8259	3.73051	457.224	472.146
8264	3.89648	457.773	473.359
8266	4.72867	458.676	477.591
8268	4.43276	459.119	476.85
8283	4.98104	459.948	479.872
8304	4.73019	460.445	479.366
8324	4.26601	460.804	477.868
8344	3.37272	460.891	474.381
8361	4.17031	461.711	478.392
8367	4.09314	462.194	478.566
8369	4.6592	462.988	481.625
8372	4.89049	463.686	483.248
8391	4.86388	464.284	483.74
8410	4.54344	464.732	482.906
8431	4.69711	465.377	484.165
8452	4.36559	465.798	483.261
8466	4.92782	466.625	486.336
8471	5.0079	467.281	487.313
8473	5.4833	468.145	490.078
8476	5.31564	468.746	490.009
8494	5.49791	469.502	491.494
8515	4.82586	469.853	489.157
8535	4.54941	470.318	488.516
8555	4.41359	470.819	488.473
8571	4.86807	471.598	491.07
8576	4.85725	472.201	491.63
8578	5.2608	473.01	494.053
8581	5.85683	473.966	497.393
8598	9.47029	476.504	514.386
8625	8.40265	477.154	510.765
8646	6.42456	477.093	502.791
8666	6.48923	477.929	503.885
8679	5.25337	478.122	499.135
8682	5.32807	478.816	500.128
8684	6.11253	479.874	504.324
8687	5.74144	480.453	503.418
8706	6.90355	479.154	506.768
8727	6.0439	479.587	503.763
8748	4.74761	479.694	498.685
8769	4.53862	480.183	498.338
8784	4.94808	480.955	500.748
8789	4.8081	481.504	500.736
8791	4.79138	482.096	501.262
8794	4.82333	482.711	502.005
8813	4.87116	483.338	502.823
8834	4.38432	483.704	501.241
8856	4.68092	484.4	503.124
8878	3.6337	484.461	498.996
8892	3.85126	485.024	500.43
8897	3.92934	485.545	501.262
8899	3.73017	485.936	500.857
8902	3.80039	486.438	501.639
8920	4.7096	487.368	506.206
8941	5.15756	488.18	508.81
8963	5.12019	488.806	509.287
8984	4.66261	489.217	507.868
9001	4.65945	489.799	508.437
9006	4.35167	490.227	507.634
9008	4.93101	491.061	510.785
9010	6.00319	492.213	516.226
9027	5.63198	492.778	515.306
9048	4.67318	493.003	511.695
9070	4.26874	493.385	510.46
9090	4.65856	494.113	512.747
9110	4.68712	494.71	513.458
9116	4.81372	495.359	514.614
9118	5.03055	496.069	516.191
9120	5.30095	496.833	518.037
9137	5.43913	497.565	519.321
9159	5.28874	498.169	519.324
9181	4.99893	498.686	518.681
9204	4.28757	498.955	516.105
9222	4.64036	499.667	518.229
9227	4.51286	500.184	518.235
9229	5.04715	501.015	521.203
9232	5.10355	501.674	522.088
9251	4.27936	501.9	519.017
9273	4.54944	502.57	520.767
9295	4.15191	502.94	519.547
9317	4.08723	503.426	519.775
9334	4.27261	504.03	521.12
9339	4.23798	504.547	521.499
9341	4.60975	505.262	523.701
9344	4.70624	505.887	524.712
9363	4.92356	506.584	526.278
9386	4.78434	507.129	526.267
9408	4.42734	507.549	525.258
9431	4.04613	507.912	524.096
9447	4.64872	508.719	527.314
9452	4.67312	509.312	528.005
9454	5.08031	510.1	530.421
9457	5.62015	511.005	533.485
9477	5.79178	511.793	534.96
9500	4.99497	512.119	532.099
9522	4.88934	512.69	532.248
9545	4.06841	512.891	529.165
9561	3.73202	513.231	528.159
9566	3.82233	513.743	529.032
9568	4.32204	514.471	531.759
9571	4.15237	514.926	531.536
9589	4.95143	515.845	535.65
9612	5.49707	516.736	538.725
9636	4.73524	517.043	535.984
9658	4.63408	517.584	536.12
9676	4.90778	518.3	537.931
9681	4.86533	518.892	538.354
9683	5.26854	519.702	540.776
9686	5.3698	520.411	541.89
9706	4.7716	520.783	539.87
9729	4.52082	521.254	539.338
9751	4.71068	521.915	540.757
9775	4.53352	522.415	540.549
9792	5.11183	523.271	543.718
9797	4.67483	523.691	542.39
9799	4.86909	524.373	543.849
9801	5.48418	525.289	547.225
9821	4.90496	525.685	545.305
9843	5.15106	526.421	547.025
9867	4.04528	526.512	542.693
9890	3.82941	526.91	542.227
9909	4.09304	527.52	543.892
9914	4.19724	528.084	544.873
9916	4.01264	528.516	544.567
9918	3.88684	528.955	544.502
9936	4.85062	529.923	549.325
9959	5.85503	531.031	554.451
9984	5.29274	531.482	552.653
10007	4.52983	531.762	549.881
10026	4.42568	532.276	549.979
10032	4.44246	532.838	550.608
10034	4.97469	533.659	553.558
10036	4.88987	534.239	553.798
10056	5.17464	534.992	555.691
10080	4.75564	535.43	554.452
10103	4.57737	535.935	554.244
10126	3.93488	536.186	551.925
10146	3.3123	536.366	549.616
10151	3.62021	536.934	551.415
10153	4.34833	537.751	555.144
10156	4.56903	538.405	556.681
10176	4.66323	539.023	557.676
10200	4.45285	539.501	557.312
10223	4.3595	540.011	557.449
